age,job,marital,education,default,balance,housing,loan,contact,day,duration,campaign,y,month_sin,month_cos
40,9.0,1.0,1.0,0.0,66,1.0,0.0,2.0,12,29,8,0.0,0.49999999999999994,-0.8660254037844387
31,1.0,1.0,0.0,0.0,0,1.0,1.0,2.0,12,59,4,0.0,0.49999999999999994,-0.8660254037844387
29,9.0,1.0,2.0,0.0,409,1.0,0.0,2.0,12,247,3,0.0,0.49999999999999994,-0.8660254037844387
49,9.0,1.0,1.0,0.0,4785,0.0,0.0,2.0,12,160,4,0.0,0.49999999999999994,-0.8660254037844387
59,5.0,0.0,0.0,0.0,121,1.0,0.0,2.0,12,144,7,0.0,0.49999999999999994,-0.8660254037844387
37,4.0,1.0,2.0,0.0,0,1.0,0.0,2.0,12,346,4,0.0,0.49999999999999994,-0.8660254037844387
25,9.0,2.0,1.0,0.0,1135,1.0,0.0,2.0,12,396,3,0.0,0.49999999999999994,-0.8660254037844387
28,0.0,1.0,1.0,0.0,-201,1.0,0.0,2.0,12,286,4,0.0,0.49999999999999994,-0.8660254037844387
40,7.0,2.0,1.0,0.0,-278,1.0,0.0,2.0,12,400,3,0.0,0.49999999999999994,-0.8660254037844387
43,9.0,2.0,2.0,0.0,16,1.0,0.0,2.0,12,282,4,0.0,0.49999999999999994,-0.8660254037844387
51,1.0,1.0,0.0,1.0,-283,1.0,0.0,2.0,12,38,4,0.0,0.49999999999999994,-0.8660254037844387
28,0.0,2.0,1.0,0.0,-103,1.0,0.0,2.0,12,252,4,0.0,0.49999999999999994,-0.8660254037844387
54,4.0,1.0,0.0,0.0,113,0.0,0.0,2.0,12,76,3,0.0,0.49999999999999994,-0.8660254037844387
37,1.0,1.0,1.0,0.0,194,1.0,0.0,2.0,12,566,7,0.0,0.49999999999999994,-0.8660254037844387
35,6.0,1.0,2.0,0.0,247,1.0,0.0,2.0,12,167,2,0.0,0.49999999999999994,-0.8660254037844387
26,4.0,0.0,2.0,1.0,-402,0.0,1.0,2.0,12,127,2,0.0,0.49999999999999994,-0.8660254037844387
55,7.0,2.0,1.0,0.0,-40,1.0,0.0,2.0,12,178,2,0.0,0.49999999999999994,-0.8660254037844387
57,10.0,1.0,1.0,0.0,3867,1.0,0.0,2.0,12,71,2,0.0,0.49999999999999994,-0.8660254037844387
39,1.0,0.0,1.0,0.0,36,1.0,0.0,2.0,12,109,2,0.0,0.49999999999999994,-0.8660254037844387
36,7.0,1.0,2.0,0.0,2167,1.0,1.0,2.0,12,120,2,0.0,0.49999999999999994,-0.8660254037844387
35,4.0,2.0,2.0,0.0,243,1.0,0.0,2.0,12,102,3,0.0,0.49999999999999994,-0.8660254037844387
33,1.0,1.0,0.0,0.0,2,1.0,1.0,2.0,12,409,2,0.0,0.49999999999999994,-0.8660254037844387
40,7.0,2.0,1.0,0.0,737,1.0,0.0,2.0,12,117,2,0.0,0.49999999999999994,-0.8660254037844387
31,9.0,1.0,1.0,0.0,286,0.0,0.0,2.0,12,177,4,0.0,0.49999999999999994,-0.8660254037844387
32,4.0,2.0,2.0,0.0,311,0.0,0.0,2.0,12,757,2,1.0,0.49999999999999994,-0.8660254037844387
27,4.0,2.0,2.0,0.0,541,1.0,0.0,2.0,12,145,1,0.0,0.49999999999999994,-0.8660254037844387
31,7.0,2.0,1.0,0.0,2963,1.0,0.0,2.0,12,124,1,0.0,0.49999999999999994,-0.8660254037844387
28,1.0,2.0,1.0,1.0,-871,1.0,0.0,2.0,12,36,4,0.0,0.49999999999999994,-0.8660254037844387
33,1.0,0.0,1.0,0.0,75,1.0,1.0,2.0,12,94,2,0.0,0.49999999999999994,-0.8660254037844387
31,1.0,2.0,1.0,0.0,2597,1.0,0.0,2.0,12,189,1,0.0,0.49999999999999994,-0.8660254037844387
25,7.0,1.0,1.0,0.0,-454,1.0,0.0,2.0,12,24,1,0.0,0.49999999999999994,-0.8660254037844387
29,9.0,1.0,1.0,0.0,0,0.0,0.0,2.0,12,33,2,0.0,0.49999999999999994,-0.8660254037844387
47,1.0,1.0,0.0,0.0,304,1.0,0.0,2.0,12,185,1,0.0,0.49999999999999994,-0.8660254037844387
59,1.0,0.0,0.0,0.0,220,1.0,0.0,2.0,12,165,1,0.0,0.49999999999999994,-0.8660254037844387
35,4.0,2.0,2.0,0.0,561,1.0,0.0,2.0,12,405,3,0.0,0.49999999999999994,-0.8660254037844387
33,1.0,1.0,0.0,0.0,211,1.0,0.0,2.0,12,172,2,0.0,0.49999999999999994,-0.8660254037844387
31,4.0,2.0,2.0,0.0,4509,1.0,0.0,2.0,12,207,3,0.0,0.49999999999999994,-0.8660254037844387
42,4.0,2.0,2.0,0.0,196,1.0,0.0,2.0,12,325,3,0.0,0.49999999999999994,-0.8660254037844387
26,9.0,2.0,1.0,0.0,124,1.0,0.0,2.0,12,57,8,0.0,0.49999999999999994,-0.8660254037844387
34,1.0,2.0,1.0,0.0,381,1.0,0.0,2.0,12,102,1,0.0,0.49999999999999994,-0.8660254037844387
31,0.0,1.0,1.0,0.0,184,1.0,0.0,2.0,12,378,3,0.0,0.49999999999999994,-0.8660254037844387
52,1.0,2.0,0.0,0.0,210,1.0,0.0,2.0,12,154,1,0.0,0.49999999999999994,-0.8660254037844387
40,1.0,0.0,0.0,0.0,737,1.0,1.0,2.0,12,102,1,0.0,0.49999999999999994,-0.8660254037844387
56,1.0,0.0,1.0,0.0,75,1.0,0.0,2.0,12,136,2,0.0,0.49999999999999994,-0.8660254037844387
25,8.0,2.0,2.0,0.0,641,1.0,0.0,2.0,12,53,1,0.0,0.49999999999999994,-0.8660254037844387
60,5.0,1.0,1.0,0.0,78,1.0,0.0,2.0,12,113,3,0.0,0.49999999999999994,-0.8660254037844387
43,1.0,1.0,0.0,0.0,1558,1.0,0.0,2.0,12,110,3,0.0,0.49999999999999994,-0.8660254037844387
48,1.0,0.0,1.0,0.0,602,1.0,0.0,2.0,12,231,1,0.0,0.49999999999999994,-0.8660254037844387
43,6.0,2.0,1.0,0.0,798,1.0,0.0,2.0,12,217,1,0.0,0.49999999999999994,-0.8660254037844387
37,9.0,1.0,1.0,0.0,1047,1.0,1.0,2.0,12,151,1,0.0,0.49999999999999994,-0.8660254037844387
52,7.0,0.0,0.0,0.0,111,1.0,0.0,2.0,12,179,2,0.0,0.49999999999999994,-0.8660254037844387
25,7.0,2.0,1.0,0.0,-439,1.0,0.0,2.0,12,293,1,0.0,0.49999999999999994,-0.8660254037844387
31,2.0,2.0,2.0,1.0,37,1.0,0.0,2.0,12,281,1,0.0,0.49999999999999994,-0.8660254037844387
35,1.0,1.0,1.0,0.0,362,1.0,0.0,2.0,12,363,2,0.0,0.49999999999999994,-0.8660254037844387
27,0.0,2.0,1.0,0.0,1,1.0,0.0,2.0,12,86,1,0.0,0.49999999999999994,-0.8660254037844387
41,6.0,1.0,1.0,0.0,304,1.0,0.0,2.0,12,1147,2,0.0,0.49999999999999994,-0.8660254037844387
34,9.0,2.0,1.0,0.0,-89,1.0,0.0,2.0,12,209,1,0.0,0.49999999999999994,-0.8660254037844387
55,9.0,1.0,1.0,0.0,276,1.0,0.0,2.0,12,486,1,0.0,0.49999999999999994,-0.8660254037844387
26,1.0,1.0,1.0,0.0,288,1.0,0.0,2.0,12,49,2,0.0,0.49999999999999994,-0.8660254037844387
36,1.0,1.0,0.0,0.0,650,1.0,0.0,2.0,12,170,2,0.0,0.49999999999999994,-0.8660254037844387
45,0.0,1.0,1.0,0.0,171,1.0,0.0,2.0,12,539,1,0.0,0.49999999999999994,-0.8660254037844387
27,9.0,1.0,1.0,0.0,-302,1.0,0.0,2.0,12,66,3,0.0,0.49999999999999994,-0.8660254037844387
31,0.0,1.0,1.0,0.0,337,0.0,0.0,2.0,12,51,1,0.0,0.49999999999999994,-0.8660254037844387
29,0.0,0.0,1.0,0.0,891,0.0,0.0,2.0,12,820,1,0.0,0.49999999999999994,-0.8660254037844387
26,1.0,2.0,1.0,0.0,199,1.0,1.0,2.0,12,125,1,0.0,0.49999999999999994,-0.8660254037844387
46,7.0,1.0,1.0,0.0,997,1.0,0.0,2.0,12,398,1,0.0,0.49999999999999994,-0.8660254037844387
32,2.0,1.0,2.0,0.0,108,1.0,1.0,2.0,12,112,1,0.0,0.49999999999999994,-0.8660254037844387
25,0.0,2.0,2.0,0.0,40,0.0,0.0,2.0,12,64,1,0.0,0.49999999999999994,-0.8660254037844387
54,5.0,1.0,0.0,0.0,208,0.0,0.0,2.0,12,255,1,0.0,0.49999999999999994,-0.8660254037844387
31,9.0,1.0,1.0,0.0,6890,1.0,0.0,2.0,12,34,1,0.0,0.49999999999999994,-0.8660254037844387
33,0.0,2.0,1.0,0.0,395,1.0,0.0,2.0,12,95,8,0.0,0.49999999999999994,-0.8660254037844387
28,9.0,2.0,2.0,0.0,-214,1.0,0.0,2.0,12,140,3,0.0,0.49999999999999994,-0.8660254037844387
39,0.0,2.0,1.0,0.0,496,1.0,0.0,2.0,12,788,2,0.0,0.49999999999999994,-0.8660254037844387
37,9.0,1.0,1.0,0.0,183,1.0,0.0,2.0,12,194,2,0.0,0.49999999999999994,-0.8660254037844387
36,1.0,1.0,0.0,0.0,199,1.0,0.0,2.0,12,165,4,0.0,0.49999999999999994,-0.8660254037844387
56,0.0,0.0,0.0,0.0,179,1.0,0.0,2.0,12,306,2,0.0,0.49999999999999994,-0.8660254037844387
59,5.0,1.0,1.0,0.0,434,1.0,0.0,2.0,12,63,3,0.0,0.49999999999999994,-0.8660254037844387
30,7.0,2.0,1.0,0.0,122,1.0,0.0,2.0,12,501,2,0.0,0.49999999999999994,-0.8660254037844387
59,9.0,1.0,1.0,0.0,371,1.0,0.0,2.0,12,832,3,0.0,0.49999999999999994,-0.8660254037844387
27,1.0,2.0,1.0,0.0,3675,0.0,0.0,2.0,12,101,2,0.0,0.49999999999999994,-0.8660254037844387
29,2.0,2.0,2.0,0.0,11,1.0,0.0,2.0,12,214,4,0.0,0.49999999999999994,-0.8660254037844387
48,7.0,1.0,1.0,0.0,194,1.0,1.0,2.0,12,290,6,0.0,0.49999999999999994,-0.8660254037844387
44,1.0,1.0,1.0,0.0,23,1.0,0.0,2.0,12,388,2,0.0,0.49999999999999994,-0.8660254037844387
33,4.0,2.0,2.0,0.0,1011,1.0,0.0,2.0,12,1495,4,0.0,0.49999999999999994,-0.8660254037844387
39,1.0,2.0,0.0,0.0,446,1.0,0.0,2.0,12,183,1,0.0,0.49999999999999994,-0.8660254037844387
46,1.0,1.0,0.0,0.0,-29,1.0,0.0,2.0,12,322,1,0.0,0.49999999999999994,-0.8660254037844387
28,0.0,1.0,1.0,0.0,957,1.0,1.0,2.0,12,646,3,0.0,0.49999999999999994,-0.8660254037844387
31,1.0,1.0,1.0,0.0,297,1.0,0.0,2.0,12,480,1,0.0,0.49999999999999994,-0.8660254037844387
40,7.0,2.0,1.0,0.0,888,1.0,0.0,2.0,12,169,2,0.0,0.49999999999999994,-0.8660254037844387
37,1.0,2.0,1.0,0.0,115,1.0,0.0,2.0,12,74,1,0.0,0.49999999999999994,-0.8660254037844387
29,1.0,1.0,1.0,0.0,177,1.0,0.0,2.0,12,146,3,0.0,0.49999999999999994,-0.8660254037844387
29,1.0,1.0,1.0,0.0,-28,1.0,0.0,2.0,12,393,1,0.0,0.49999999999999994,-0.8660254037844387
24,1.0,1.0,1.0,0.0,951,1.0,0.0,2.0,12,744,2,0.0,0.49999999999999994,-0.8660254037844387
32,0.0,2.0,1.0,0.0,5,1.0,0.0,2.0,12,593,2,0.0,0.49999999999999994,-0.8660254037844387
26,0.0,2.0,1.0,0.0,586,1.0,1.0,2.0,12,215,1,0.0,0.49999999999999994,-0.8660254037844387
26,1.0,2.0,1.0,1.0,-23,1.0,0.0,2.0,12,315,1,0.0,0.49999999999999994,-0.8660254037844387
28,1.0,2.0,1.0,0.0,-284,1.0,0.0,2.0,12,162,1,0.0,0.49999999999999994,-0.8660254037844387
58,1.0,1.0,1.0,0.0,1166,1.0,0.0,2.0,12,493,1,0.0,0.49999999999999994,-0.8660254037844387
35,4.0,2.0,2.0,0.0,244,1.0,0.0,2.0,12,225,1,0.0,0.49999999999999994,-0.8660254037844387
29,7.0,2.0,1.0,0.0,-72,1.0,0.0,2.0,12,208,1,0.0,0.49999999999999994,-0.8660254037844387
56,1.0,1.0,0.0,0.0,1399,1.0,0.0,2.0,12,80,4,0.0,0.49999999999999994,-0.8660254037844387
43,1.0,1.0,0.0,0.0,0,1.0,0.0,2.0,12,3,1,0.0,0.49999999999999994,-0.8660254037844387
45,1.0,1.0,1.0,0.0,431,1.0,0.0,2.0,12,29,1,0.0,0.49999999999999994,-0.8660254037844387
31,0.0,2.0,1.0,0.0,130,1.0,1.0,2.0,12,132,1,0.0,0.49999999999999994,-0.8660254037844387
34,1.0,1.0,1.0,0.0,187,1.0,0.0,2.0,12,379,2,0.0,0.49999999999999994,-0.8660254037844387
32,4.0,1.0,0.0,0.0,142,1.0,0.0,2.0,12,101,1,0.0,0.49999999999999994,-0.8660254037844387
33,9.0,2.0,1.0,0.0,14,1.0,0.0,2.0,12,188,1,0.0,0.49999999999999994,-0.8660254037844387
28,9.0,2.0,1.0,0.0,-219,1.0,0.0,2.0,12,386,2,0.0,0.49999999999999994,-0.8660254037844387
43,0.0,2.0,1.0,0.0,275,1.0,0.0,2.0,12,457,4,0.0,0.49999999999999994,-0.8660254037844387
49,7.0,2.0,1.0,0.0,5028,1.0,0.0,2.0,12,891,1,0.0,0.49999999999999994,-0.8660254037844387
27,7.0,2.0,1.0,0.0,118,1.0,1.0,2.0,12,53,1,0.0,0.49999999999999994,-0.8660254037844387
30,7.0,2.0,1.0,0.0,290,1.0,0.0,2.0,12,446,1,0.0,0.49999999999999994,-0.8660254037844387
32,1.0,1.0,0.0,0.0,1064,1.0,0.0,2.0,12,326,1,0.0,0.49999999999999994,-0.8660254037844387
37,7.0,0.0,1.0,0.0,904,1.0,0.0,2.0,12,507,1,0.0,0.49999999999999994,-0.8660254037844387
31,9.0,2.0,1.0,0.0,628,1.0,0.0,2.0,12,1083,2,0.0,0.49999999999999994,-0.8660254037844387
56,5.0,1.0,0.0,0.0,13,1.0,0.0,2.0,12,123,2,0.0,0.49999999999999994,-0.8660254037844387
26,9.0,1.0,2.0,0.0,450,1.0,1.0,2.0,12,1266,1,0.0,0.49999999999999994,-0.8660254037844387
43,1.0,1.0,1.0,0.0,-63,1.0,0.0,2.0,12,160,4,0.0,0.49999999999999994,-0.8660254037844387
48,9.0,0.0,1.0,0.0,164,1.0,0.0,2.0,12,139,2,0.0,0.49999999999999994,-0.8660254037844387
31,1.0,2.0,0.0,0.0,985,1.0,0.0,2.0,12,178,2,0.0,0.49999999999999994,-0.8660254037844387
36,7.0,2.0,1.0,0.0,616,1.0,1.0,2.0,12,156,3,0.0,0.49999999999999994,-0.8660254037844387
24,1.0,1.0,1.0,0.0,237,1.0,0.0,2.0,12,200,2,0.0,0.49999999999999994,-0.8660254037844387
29,10.0,1.0,1.0,0.0,380,0.0,1.0,2.0,12,154,2,0.0,0.49999999999999994,-0.8660254037844387
23,0.0,2.0,1.0,0.0,290,1.0,0.0,2.0,12,163,4,0.0,0.49999999999999994,-0.8660254037844387
54,2.0,0.0,1.0,0.0,104,1.0,0.0,2.0,12,391,1,0.0,0.49999999999999994,-0.8660254037844387
24,1.0,2.0,1.0,0.0,117,1.0,1.0,2.0,12,470,1,0.0,0.49999999999999994,-0.8660254037844387
25,9.0,2.0,1.0,0.0,276,1.0,0.0,2.0,12,268,4,0.0,0.49999999999999994,-0.8660254037844387
36,9.0,2.0,1.0,0.0,-475,1.0,0.0,2.0,12,793,5,0.0,0.49999999999999994,-0.8660254037844387
29,0.0,2.0,1.0,0.0,382,1.0,0.0,2.0,12,460,1,0.0,0.49999999999999994,-0.8660254037844387
29,0.0,1.0,0.0,0.0,624,1.0,0.0,2.0,12,246,1,0.0,0.49999999999999994,-0.8660254037844387
48,1.0,2.0,0.0,0.0,396,1.0,0.0,2.0,12,194,3,0.0,0.49999999999999994,-0.8660254037844387
23,0.0,2.0,1.0,0.0,5,0.0,0.0,2.0,12,413,1,0.0,0.49999999999999994,-0.8660254037844387
37,0.0,2.0,1.0,0.0,18,0.0,0.0,2.0,12,574,6,0.0,0.49999999999999994,-0.8660254037844387
31,1.0,1.0,0.0,0.0,-464,1.0,1.0,2.0,12,256,4,0.0,0.49999999999999994,-0.8660254037844387
29,7.0,0.0,1.0,0.0,330,1.0,0.0,2.0,12,88,2,0.0,0.49999999999999994,-0.8660254037844387
56,0.0,1.0,1.0,0.0,2087,1.0,0.0,2.0,12,146,1,0.0,0.49999999999999994,-0.8660254037844387
28,7.0,2.0,1.0,0.0,-260,1.0,0.0,2.0,12,170,2,0.0,0.49999999999999994,-0.8660254037844387
44,1.0,1.0,1.0,0.0,236,1.0,0.0,2.0,12,596,1,0.0,0.49999999999999994,-0.8660254037844387
48,1.0,1.0,1.0,0.0,684,1.0,1.0,2.0,12,139,1,0.0,0.49999999999999994,-0.8660254037844387
30,1.0,1.0,1.0,0.0,458,1.0,0.0,2.0,12,177,3,0.0,0.49999999999999994,-0.8660254037844387
32,10.0,1.0,0.0,0.0,324,1.0,0.0,2.0,12,577,1,0.0,0.49999999999999994,-0.8660254037844387
41,1.0,1.0,0.0,0.0,1052,1.0,1.0,2.0,12,335,1,0.0,0.49999999999999994,-0.8660254037844387
30,4.0,0.0,1.0,0.0,37,0.0,0.0,2.0,12,262,2,0.0,0.49999999999999994,-0.8660254037844387
37,1.0,1.0,1.0,0.0,454,1.0,0.0,2.0,12,115,1,0.0,0.49999999999999994,-0.8660254037844387
30,1.0,2.0,1.0,0.0,573,1.0,0.0,2.0,12,116,2,0.0,0.49999999999999994,-0.8660254037844387
28,9.0,2.0,1.0,0.0,34,1.0,0.0,2.0,12,136,4,0.0,0.49999999999999994,-0.8660254037844387
33,9.0,2.0,1.0,0.0,341,0.0,1.0,2.0,12,289,3,0.0,0.49999999999999994,-0.8660254037844387
42,4.0,1.0,1.0,0.0,-189,1.0,0.0,2.0,12,247,2,0.0,0.49999999999999994,-0.8660254037844387
50,0.0,2.0,1.0,0.0,424,1.0,0.0,2.0,12,72,2,0.0,0.49999999999999994,-0.8660254037844387
23,8.0,2.0,2.0,0.0,250,1.0,0.0,2.0,12,166,2,0.0,0.49999999999999994,-0.8660254037844387
38,7.0,1.0,1.0,0.0,3165,1.0,0.0,2.0,12,152,2,0.0,0.49999999999999994,-0.8660254037844387
31,1.0,0.0,1.0,0.0,387,1.0,0.0,2.0,12,220,3,0.0,0.49999999999999994,-0.8660254037844387
35,0.0,2.0,1.0,0.0,855,1.0,0.0,2.0,12,241,3,0.0,0.49999999999999994,-0.8660254037844387
52,0.0,0.0,1.0,0.0,944,1.0,0.0,2.0,12,198,3,0.0,0.49999999999999994,-0.8660254037844387
36,1.0,1.0,1.0,0.0,134,0.0,0.0,2.0,12,98,2,0.0,0.49999999999999994,-0.8660254037844387
28,1.0,2.0,1.0,0.0,2845,1.0,0.0,2.0,12,182,2,0.0,0.49999999999999994,-0.8660254037844387
27,4.0,2.0,2.0,0.0,2420,1.0,0.0,2.0,12,391,2,0.0,0.49999999999999994,-0.8660254037844387
24,8.0,2.0,2.0,0.0,1535,1.0,0.0,2.0,12,126,2,0.0,0.49999999999999994,-0.8660254037844387
45,4.0,2.0,2.0,0.0,0,0.0,0.0,2.0,12,55,2,0.0,0.49999999999999994,-0.8660254037844387
39,9.0,1.0,1.0,0.0,504,1.0,0.0,2.0,12,495,1,0.0,0.49999999999999994,-0.8660254037844387
38,1.0,2.0,1.0,0.0,-329,1.0,0.0,2.0,12,86,4,0.0,0.49999999999999994,-0.8660254037844387
24,1.0,1.0,1.0,0.0,94,1.0,0.0,2.0,12,166,2,0.0,0.49999999999999994,-0.8660254037844387
35,4.0,0.0,2.0,0.0,538,1.0,0.0,2.0,12,66,4,0.0,0.49999999999999994,-0.8660254037844387
32,0.0,0.0,1.0,1.0,-18,1.0,0.0,2.0,12,155,3,0.0,0.49999999999999994,-0.8660254037844387
48,3.0,0.0,0.0,0.0,26,1.0,0.0,2.0,12,311,3,0.0,0.49999999999999994,-0.8660254037844387
36,2.0,1.0,0.0,0.0,177,1.0,0.0,2.0,12,63,5,0.0,0.49999999999999994,-0.8660254037844387
46,1.0,1.0,0.0,0.0,633,1.0,0.0,2.0,12,236,10,0.0,0.49999999999999994,-0.8660254037844387
28,9.0,2.0,1.0,0.0,205,1.0,0.0,2.0,12,92,3,0.0,0.49999999999999994,-0.8660254037844387
50,0.0,1.0,1.0,0.0,1114,1.0,1.0,2.0,12,298,2,0.0,0.49999999999999994,-0.8660254037844387
44,1.0,1.0,1.0,0.0,78,1.0,0.0,2.0,12,253,2,0.0,0.49999999999999994,-0.8660254037844387
38,4.0,1.0,2.0,0.0,762,1.0,0.0,2.0,12,163,2,0.0,0.49999999999999994,-0.8660254037844387
33,6.0,1.0,0.0,0.0,1862,1.0,0.0,2.0,12,65,1,0.0,0.49999999999999994,-0.8660254037844387
57,4.0,2.0,2.0,0.0,73,0.0,0.0,2.0,12,41,1,0.0,0.49999999999999994,-0.8660254037844387
40,9.0,1.0,1.0,0.0,2576,1.0,1.0,2.0,12,10,11,0.0,0.49999999999999994,-0.8660254037844387
42,4.0,1.0,0.0,0.0,470,1.0,0.0,2.0,12,221,1,0.0,0.49999999999999994,-0.8660254037844387
32,7.0,1.0,1.0,0.0,206,1.0,1.0,2.0,12,370,1,0.0,0.49999999999999994,-0.8660254037844387
55,1.0,1.0,0.0,0.0,0,1.0,1.0,2.0,12,467,5,0.0,0.49999999999999994,-0.8660254037844387
25,1.0,1.0,1.0,0.0,-76,1.0,0.0,2.0,12,241,3,0.0,0.49999999999999994,-0.8660254037844387
42,4.0,0.0,2.0,0.0,1750,1.0,0.0,2.0,12,248,2,0.0,0.49999999999999994,-0.8660254037844387
23,0.0,2.0,1.0,0.0,1104,1.0,0.0,2.0,12,120,2,0.0,0.49999999999999994,-0.8660254037844387
31,1.0,1.0,1.0,0.0,286,1.0,1.0,2.0,12,260,2,0.0,0.49999999999999994,-0.8660254037844387
34,0.0,1.0,1.0,0.0,247,1.0,1.0,2.0,12,1727,5,0.0,0.49999999999999994,-0.8660254037844387
46,2.0,1.0,2.0,0.0,-43,0.0,0.0,2.0,12,138,8,0.0,0.49999999999999994,-0.8660254037844387
55,1.0,1.0,0.0,0.0,309,1.0,0.0,2.0,12,115,4,0.0,0.49999999999999994,-0.8660254037844387
33,2.0,2.0,1.0,0.0,339,1.0,0.0,2.0,12,212,2,0.0,0.49999999999999994,-0.8660254037844387
47,6.0,0.0,1.0,0.0,218,1.0,0.0,2.0,12,58,7,0.0,0.49999999999999994,-0.8660254037844387
33,4.0,2.0,2.0,0.0,4128,1.0,0.0,2.0,12,456,6,0.0,0.49999999999999994,-0.8660254037844387
40,4.0,2.0,2.0,0.0,867,1.0,1.0,2.0,12,145,4,0.0,0.49999999999999994,-0.8660254037844387
32,4.0,2.0,2.0,0.0,1345,1.0,0.0,2.0,12,289,3,0.0,0.49999999999999994,-0.8660254037844387
48,9.0,0.0,1.0,0.0,40,0.0,0.0,2.0,12,300,3,0.0,0.49999999999999994,-0.8660254037844387
32,0.0,2.0,1.0,0.0,1466,1.0,0.0,2.0,12,264,2,0.0,0.49999999999999994,-0.8660254037844387
26,1.0,2.0,1.0,0.0,96,1.0,0.0,2.0,12,181,2,0.0,0.49999999999999994,-0.8660254037844387
38,1.0,1.0,1.0,0.0,332,1.0,0.0,2.0,12,184,4,0.0,0.49999999999999994,-0.8660254037844387
46,7.0,1.0,1.0,0.0,1474,1.0,0.0,2.0,12,148,3,0.0,0.49999999999999994,-0.8660254037844387
49,1.0,1.0,1.0,0.0,783,1.0,0.0,2.0,12,166,4,0.0,0.49999999999999994,-0.8660254037844387
33,4.0,2.0,2.0,0.0,239,0.0,0.0,2.0,12,65,5,0.0,0.49999999999999994,-0.8660254037844387
45,1.0,1.0,1.0,0.0,27,1.0,0.0,2.0,12,299,5,0.0,0.49999999999999994,-0.8660254037844387
32,4.0,1.0,2.0,0.0,-24,1.0,0.0,2.0,12,93,4,0.0,0.49999999999999994,-0.8660254037844387
39,1.0,1.0,1.0,0.0,23,1.0,0.0,2.0,12,22,5,0.0,0.49999999999999994,-0.8660254037844387
53,1.0,1.0,0.0,0.0,6386,1.0,0.0,2.0,12,170,8,0.0,0.49999999999999994,-0.8660254037844387
28,10.0,2.0,1.0,1.0,-353,1.0,0.0,2.0,12,89,3,0.0,0.49999999999999994,-0.8660254037844387
31,0.0,1.0,1.0,0.0,-474,1.0,0.0,2.0,12,215,2,0.0,0.49999999999999994,-0.8660254037844387
34,2.0,2.0,2.0,0.0,714,1.0,0.0,2.0,12,166,4,0.0,0.49999999999999994,-0.8660254037844387
40,1.0,1.0,0.0,0.0,570,1.0,0.0,2.0,12,109,3,0.0,0.49999999999999994,-0.8660254037844387
29,1.0,2.0,1.0,0.0,16,0.0,0.0,2.0,12,197,3,0.0,0.49999999999999994,-0.8660254037844387
34,0.0,2.0,1.0,0.0,1504,1.0,0.0,2.0,12,395,3,0.0,0.49999999999999994,-0.8660254037844387
38,4.0,1.0,2.0,0.0,551,1.0,0.0,2.0,12,1875,4,0.0,0.49999999999999994,-0.8660254037844387
31,7.0,1.0,1.0,0.0,-759,1.0,0.0,2.0,12,220,2,0.0,0.49999999999999994,-0.8660254037844387
32,9.0,0.0,1.0,0.0,1097,1.0,0.0,2.0,12,298,2,0.0,0.49999999999999994,-0.8660254037844387
31,7.0,1.0,1.0,0.0,520,1.0,0.0,2.0,12,123,7,0.0,0.49999999999999994,-0.8660254037844387
57,1.0,1.0,0.0,1.0,0,1.0,0.0,2.0,12,73,3,0.0,0.49999999999999994,-0.8660254037844387
58,2.0,1.0,2.0,0.0,146,1.0,0.0,2.0,12,186,6,0.0,0.49999999999999994,-0.8660254037844387
50,1.0,1.0,0.0,0.0,-37,1.0,0.0,2.0,12,78,3,0.0,0.49999999999999994,-0.8660254037844387
36,1.0,2.0,1.0,0.0,90,1.0,0.0,2.0,12,13,5,0.0,0.49999999999999994,-0.8660254037844387
46,1.0,1.0,0.0,0.0,0,1.0,0.0,2.0,12,51,9,0.0,0.49999999999999994,-0.8660254037844387
39,0.0,2.0,1.0,0.0,1242,1.0,0.0,2.0,12,303,3,0.0,0.49999999999999994,-0.8660254037844387
31,0.0,2.0,1.0,0.0,98,1.0,1.0,2.0,12,159,3,0.0,0.49999999999999994,-0.8660254037844387
44,4.0,2.0,2.0,0.0,295,1.0,0.0,2.0,12,103,8,0.0,0.49999999999999994,-0.8660254037844387
53,0.0,1.0,1.0,0.0,465,0.0,1.0,2.0,12,95,3,0.0,0.49999999999999994,-0.8660254037844387
35,9.0,1.0,2.0,0.0,1473,1.0,0.0,2.0,12,84,3,0.0,0.49999999999999994,-0.8660254037844387
40,1.0,1.0,1.0,0.0,3122,1.0,0.0,2.0,12,344,3,0.0,0.49999999999999994,-0.8660254037844387
30,9.0,2.0,1.0,0.0,317,1.0,0.0,2.0,12,246,6,0.0,0.49999999999999994,-0.8660254037844387
33,1.0,0.0,1.0,0.0,176,1.0,0.0,2.0,12,157,5,0.0,0.49999999999999994,-0.8660254037844387
39,1.0,1.0,1.0,0.0,661,1.0,0.0,2.0,12,162,4,0.0,0.49999999999999994,-0.8660254037844387
25,0.0,2.0,1.0,0.0,1,1.0,1.0,2.0,12,24,12,0.0,0.49999999999999994,-0.8660254037844387
35,1.0,1.0,0.0,0.0,-12,1.0,0.0,2.0,12,212,5,0.0,0.49999999999999994,-0.8660254037844387
43,1.0,1.0,0.0,0.0,1401,1.0,0.0,2.0,12,195,2,0.0,0.49999999999999994,-0.8660254037844387
