age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,y,campaign_squared,quarter,season,march,many_contacts,long_call,duration_log
29,0.0,1.0,1.0,0.0,0,1.0,0.0,2.0,9,8.0,121,1,0.0,1,2,2,False,False,False,4.804021044733257
59,1.0,2.0,0.0,0.0,96,1.0,0.0,2.0,9,8.0,123,1,0.0,1,2,2,False,False,False,4.820281565605037
46,1.0,1.0,1.0,0.0,-3,1.0,0.0,2.0,9,8.0,92,2,0.0,4,2,2,False,False,False,4.532599493153256
32,6.0,2.0,1.0,0.0,123,1.0,0.0,2.0,9,8.0,278,1,0.0,1,2,2,False,False,False,5.631211781821365
43,4.0,0.0,2.0,0.0,443,1.0,0.0,2.0,9,8.0,219,1,0.0,1,2,2,False,False,False,5.393627546352362
41,1.0,1.0,0.0,0.0,406,1.0,0.0,2.0,9,8.0,2462,1,0.0,1,2,2,False,False,True,7.809135398120538
31,0.0,1.0,1.0,0.0,535,0.0,0.0,2.0,9,8.0,249,3,0.0,9,2,2,False,False,False,5.521460917862246
26,7.0,2.0,1.0,0.0,302,1.0,0.0,2.0,9,8.0,210,1,0.0,1,2,2,False,False,False,5.351858133476067
29,1.0,1.0,0.0,1.0,-43,1.0,0.0,2.0,9,8.0,484,1,0.0,1,2,2,False,False,False,6.184148890937483
31,7.0,1.0,1.0,0.0,-346,0.0,0.0,2.0,9,8.0,187,1,0.0,1,2,2,False,False,False,5.236441962829949
37,1.0,0.0,1.0,0.0,-271,1.0,0.0,2.0,9,8.0,172,1,0.0,1,2,2,False,False,False,5.153291594497779
35,9.0,1.0,1.0,0.0,55,1.0,0.0,2.0,9,8.0,79,4,0.0,16,2,2,False,False,False,4.382026634673881
31,9.0,2.0,2.0,0.0,375,1.0,0.0,2.0,9,8.0,207,1,0.0,1,2,2,False,False,False,5.337538079701318
30,1.0,1.0,1.0,0.0,-2,1.0,0.0,2.0,9,8.0,136,2,0.0,4,2,2,False,False,False,4.919980925828125
29,1.0,2.0,0.0,0.0,-680,1.0,0.0,2.0,9,8.0,117,2,0.0,4,2,2,False,False,False,4.770684624465665
29,0.0,0.0,1.0,0.0,0,0.0,0.0,2.0,9,8.0,393,1,0.0,1,2,2,False,False,False,5.976350909297934
39,1.0,2.0,1.0,0.0,217,1.0,0.0,2.0,9,8.0,107,1,0.0,1,2,2,False,False,False,4.68213122712422
31,1.0,2.0,1.0,0.0,160,1.0,0.0,2.0,9,8.0,25,1,0.0,1,2,2,False,False,False,3.258096538021482
27,4.0,2.0,2.0,0.0,118,1.0,0.0,2.0,9,8.0,132,3,0.0,9,2,2,False,False,False,4.890349128221754
22,0.0,2.0,1.0,0.0,-1,1.0,0.0,2.0,9,8.0,136,1,0.0,1,2,2,False,False,False,4.919980925828125
31,4.0,2.0,1.0,0.0,453,1.0,0.0,2.0,9,8.0,384,2,0.0,4,2,2,False,False,False,5.953243334287785
39,1.0,2.0,1.0,0.0,169,1.0,0.0,2.0,9,8.0,38,1,0.0,1,2,2,False,False,False,3.6635616461296463
25,0.0,2.0,1.0,0.0,787,1.0,0.0,2.0,9,8.0,164,1,0.0,1,2,2,False,False,False,5.10594547390058
27,6.0,2.0,1.0,0.0,78,1.0,0.0,2.0,9,8.0,825,1,0.0,1,2,2,False,False,True,6.716594773520978
28,9.0,2.0,2.0,0.0,2269,1.0,0.0,2.0,9,8.0,331,1,0.0,1,2,2,False,False,False,5.805134968916488
31,10.0,1.0,0.0,0.0,213,1.0,0.0,2.0,9,8.0,479,2,0.0,4,2,2,False,False,False,6.173786103901937
46,9.0,0.0,1.0,0.0,164,1.0,0.0,2.0,9,8.0,229,2,0.0,4,2,2,False,False,False,5.438079308923196
37,1.0,1.0,1.0,0.0,934,0.0,0.0,2.0,9,8.0,258,2,0.0,4,2,2,False,False,False,5.556828061699537
27,7.0,2.0,1.0,0.0,4,1.0,1.0,2.0,9,8.0,490,1,0.0,1,2,2,False,False,False,6.19644412779452
34,10.0,0.0,1.0,0.0,354,1.0,0.0,2.0,9,8.0,308,1,0.0,1,2,2,False,False,False,5.733341276897746
30,9.0,2.0,1.0,0.0,23,1.0,0.0,2.0,9,8.0,137,1,0.0,1,2,2,False,False,False,4.927253685157205
23,8.0,2.0,1.0,0.0,318,1.0,0.0,2.0,9,8.0,545,2,0.0,4,2,2,False,False,True,6.302618975744905
33,9.0,0.0,1.0,1.0,-305,0.0,1.0,2.0,9,8.0,109,1,0.0,1,2,2,False,False,False,4.700480365792417
43,0.0,1.0,1.0,0.0,616,1.0,0.0,2.0,9,8.0,168,2,0.0,4,2,2,False,False,False,5.1298987149230735
50,1.0,1.0,0.0,0.0,2590,1.0,0.0,2.0,9,8.0,257,6,0.0,36,2,2,False,True,False,5.552959584921617
31,9.0,1.0,1.0,0.0,1868,1.0,0.0,2.0,9,8.0,213,2,0.0,4,2,2,False,False,False,5.365976015021851
32,1.0,2.0,1.0,0.0,-578,0.0,0.0,2.0,9,8.0,115,1,0.0,1,2,2,False,False,False,4.7535901911063645
32,0.0,2.0,1.0,0.0,-227,1.0,1.0,2.0,9,8.0,646,1,0.0,1,2,2,False,False,True,6.472346294500901
37,9.0,0.0,1.0,0.0,1981,1.0,0.0,2.0,9,8.0,106,1,0.0,1,2,2,False,False,False,4.672828834461906
47,1.0,0.0,1.0,0.0,65,1.0,0.0,2.0,9,8.0,205,1,0.0,1,2,2,False,False,False,5.327876168789581
32,1.0,1.0,1.0,1.0,-1,1.0,0.0,2.0,9,8.0,653,1,1.0,1,2,2,False,False,True,6.483107351457199
34,7.0,1.0,1.0,0.0,-68,1.0,0.0,2.0,9,8.0,122,1,0.0,1,2,2,False,False,False,4.812184355372417
28,7.0,2.0,1.0,0.0,229,1.0,0.0,2.0,9,8.0,322,1,0.0,1,2,2,False,False,False,5.777652323222656
31,7.0,0.0,1.0,0.0,1656,1.0,0.0,2.0,9,8.0,208,3,0.0,9,2,2,False,False,False,5.342334251964811
43,3.0,1.0,0.0,0.0,1342,1.0,1.0,2.0,9,8.0,46,2,0.0,4,2,2,False,False,False,3.8501476017100584
32,10.0,2.0,1.0,0.0,331,1.0,0.0,2.0,9,8.0,211,2,0.0,4,2,2,False,False,False,5.356586274672012
31,7.0,1.0,1.0,0.0,238,1.0,1.0,2.0,9,8.0,156,2,0.0,4,2,2,False,False,False,5.056245805348308
56,0.0,1.0,0.0,0.0,202,1.0,0.0,2.0,9,8.0,178,2,0.0,4,2,2,False,False,False,5.187385805840755
34,4.0,2.0,2.0,0.0,318,1.0,0.0,2.0,9,8.0,133,2,0.0,4,2,2,False,False,False,4.897839799950911
46,9.0,2.0,1.0,1.0,-1124,1.0,1.0,2.0,9,8.0,206,2,0.0,4,2,2,False,False,False,5.332718793265369
27,0.0,2.0,1.0,0.0,662,1.0,0.0,2.0,9,8.0,544,1,0.0,1,2,2,False,False,True,6.300785794663244
33,1.0,1.0,1.0,0.0,1790,1.0,1.0,2.0,9,8.0,143,1,0.0,1,2,2,False,False,False,4.969813299576001
35,1.0,1.0,0.0,0.0,198,1.0,0.0,2.0,9,8.0,471,2,0.0,4,2,2,False,False,False,6.156978985585555
29,4.0,2.0,2.0,0.0,726,1.0,0.0,2.0,9,8.0,200,3,0.0,9,2,2,False,False,False,5.303304908059076
39,4.0,1.0,2.0,0.0,183,1.0,0.0,2.0,9,8.0,324,2,0.0,4,2,2,False,False,False,5.783825182329737
48,1.0,1.0,1.0,0.0,149,1.0,0.0,2.0,9,8.0,71,1,0.0,1,2,2,False,False,False,4.276666119016055
58,1.0,1.0,0.0,0.0,-91,1.0,0.0,2.0,9,8.0,164,5,0.0,25,2,2,False,True,False,5.10594547390058
36,1.0,1.0,1.0,0.0,-9,1.0,0.0,2.0,9,8.0,137,3,0.0,9,2,2,False,False,False,4.927253685157205
33,1.0,1.0,0.0,0.0,134,1.0,0.0,2.0,9,8.0,91,2,0.0,4,2,2,False,False,False,4.5217885770490405
32,4.0,1.0,2.0,0.0,0,0.0,0.0,2.0,9,8.0,280,1,0.0,1,2,2,False,False,False,5.638354669333745
32,2.0,2.0,2.0,0.0,6259,1.0,0.0,2.0,9,8.0,230,2,0.0,4,2,2,False,False,False,5.442417710521793
31,0.0,1.0,1.0,0.0,27,0.0,1.0,2.0,9,8.0,63,1,0.0,1,2,2,False,False,False,4.1588830833596715
30,1.0,2.0,0.0,0.0,383,1.0,0.0,2.0,9,8.0,135,1,0.0,1,2,2,False,False,False,4.912654885736052
30,4.0,2.0,2.0,0.0,1108,1.0,1.0,2.0,9,8.0,261,1,0.0,1,2,2,False,False,False,5.568344503761097
40,1.0,1.0,0.0,0.0,117,1.0,0.0,2.0,9,8.0,215,2,0.0,4,2,2,False,False,False,5.375278407684165
35,1.0,1.0,0.0,0.0,108,1.0,0.0,2.0,9,8.0,200,4,0.0,16,2,2,False,False,False,5.303304908059076
42,1.0,1.0,0.0,0.0,479,1.0,0.0,2.0,9,8.0,391,2,0.0,4,2,2,False,False,False,5.971261839790462
60,9.0,1.0,0.0,0.0,65,1.0,0.0,2.0,9,8.0,1028,2,1.0,4,2,2,False,False,True,6.9363427358340495
28,7.0,2.0,1.0,0.0,234,0.0,0.0,2.0,9,8.0,107,3,0.0,9,2,2,False,False,False,4.68213122712422
29,0.0,2.0,1.0,0.0,-53,1.0,0.0,2.0,9,8.0,108,2,0.0,4,2,2,False,False,False,4.6913478822291435
33,10.0,1.0,1.0,0.0,-131,1.0,1.0,2.0,9,8.0,145,2,0.0,4,2,2,False,False,False,4.983606621708336
23,7.0,2.0,1.0,0.0,-39,1.0,1.0,2.0,9,8.0,142,2,0.0,4,2,2,False,False,False,4.962844630259907
34,1.0,1.0,0.0,0.0,139,1.0,0.0,2.0,9,8.0,106,1,0.0,1,2,2,False,False,False,4.672828834461906
29,7.0,2.0,1.0,0.0,262,1.0,0.0,2.0,9,8.0,134,1,0.0,1,2,2,False,False,False,4.90527477843843
32,1.0,2.0,1.0,0.0,160,1.0,0.0,2.0,9,8.0,190,1,0.0,1,2,2,False,False,False,5.25227342804663
55,7.0,1.0,1.0,0.0,186,1.0,1.0,2.0,9,8.0,241,1,0.0,1,2,2,False,False,False,5.488937726156687
39,5.0,2.0,0.0,0.0,-79,0.0,0.0,2.0,9,8.0,180,1,0.0,1,2,2,False,False,False,5.198497031265826
37,0.0,2.0,1.0,0.0,1113,1.0,0.0,2.0,9,8.0,237,1,0.0,1,2,2,False,False,False,5.472270673671475
26,1.0,2.0,1.0,0.0,82,1.0,0.0,2.0,9,8.0,654,1,1.0,1,2,2,False,False,True,6.484635235635252
35,4.0,0.0,2.0,0.0,321,1.0,0.0,2.0,9,8.0,189,1,0.0,1,2,2,False,False,False,5.247024072160486
26,4.0,2.0,2.0,0.0,1326,1.0,0.0,2.0,9,8.0,70,1,0.0,1,2,2,False,False,False,4.2626798770413155
34,9.0,2.0,2.0,0.0,2257,1.0,0.0,2.0,9,8.0,62,1,0.0,1,2,2,False,False,False,4.143134726391533
55,1.0,1.0,0.0,0.0,1373,0.0,0.0,2.0,9,8.0,1087,2,0.0,4,2,2,False,False,True,6.992096427415888
39,7.0,1.0,1.0,0.0,304,1.0,1.0,2.0,9,8.0,323,1,0.0,1,2,2,False,False,False,5.780743515792329
27,8.0,1.0,2.0,0.0,659,1.0,0.0,2.0,9,8.0,111,2,0.0,4,2,2,False,False,False,4.718498871295094
30,2.0,2.0,1.0,0.0,491,1.0,0.0,2.0,9,8.0,197,4,0.0,16,2,2,False,False,False,5.288267030694535
33,1.0,2.0,1.0,0.0,33,1.0,0.0,2.0,9,8.0,557,1,0.0,1,2,2,False,False,True,6.324358962381311
43,4.0,1.0,2.0,0.0,291,1.0,0.0,2.0,9,8.0,150,2,0.0,4,2,2,False,False,False,5.017279836814924
50,7.0,1.0,2.0,0.0,218,1.0,0.0,2.0,9,8.0,388,2,0.0,4,2,2,False,False,False,5.963579343618446
26,1.0,2.0,0.0,0.0,102,1.0,0.0,2.0,9,8.0,89,1,0.0,1,2,2,False,False,False,4.499809670330265
33,1.0,1.0,1.0,0.0,88,1.0,0.0,2.0,9,8.0,57,2,0.0,4,2,2,False,False,False,4.060443010546419
47,1.0,1.0,0.0,0.0,94,1.0,0.0,2.0,9,8.0,209,3,0.0,9,2,2,False,False,False,5.3471075307174685
33,4.0,2.0,1.0,0.0,-665,1.0,1.0,2.0,9,8.0,188,1,0.0,1,2,2,False,False,False,5.241747015059643
34,1.0,1.0,1.0,1.0,-331,1.0,1.0,2.0,9,8.0,342,1,0.0,1,2,2,False,False,False,5.8377304471659395
33,1.0,2.0,1.0,0.0,550,1.0,0.0,2.0,9,8.0,84,1,0.0,1,2,2,False,False,False,4.442651256490317
23,8.0,2.0,1.0,0.0,151,1.0,0.0,2.0,9,8.0,97,1,0.0,1,2,2,False,False,False,4.584967478670572
29,6.0,2.0,2.0,0.0,5406,0.0,0.0,2.0,9,8.0,530,2,0.0,4,2,2,False,False,True,6.274762021241939
33,1.0,1.0,1.0,0.0,269,1.0,0.0,2.0,9,8.0,365,1,0.0,1,2,2,False,False,False,5.902633333401366
27,1.0,2.0,1.0,0.0,45,1.0,0.0,2.0,9,8.0,352,1,0.0,1,2,2,False,False,False,5.8664680569332965
34,1.0,2.0,1.0,0.0,610,1.0,0.0,2.0,9,8.0,316,3,0.0,9,2,2,False,False,False,5.75890177387728
53,4.0,1.0,1.0,0.0,-133,1.0,0.0,2.0,9,8.0,126,2,0.0,4,2,2,False,False,False,4.844187086458591
34,4.0,2.0,1.0,0.0,66,1.0,0.0,2.0,9,8.0,76,2,0.0,4,2,2,False,False,False,4.343805421853684
40,1.0,1.0,1.0,0.0,10,1.0,0.0,2.0,9,8.0,1692,2,1.0,4,2,2,False,False,True,7.4342573821331355
27,1.0,1.0,2.0,0.0,350,0.0,0.0,2.0,9,8.0,24,1,0.0,1,2,2,False,False,False,3.2188758248682006
33,7.0,1.0,2.0,0.0,546,1.0,1.0,2.0,9,8.0,253,1,0.0,1,2,2,False,False,False,5.537334267018537
40,9.0,2.0,1.0,0.0,360,1.0,0.0,2.0,9,8.0,73,1,0.0,1,2,2,False,False,False,4.30406509320417
21,8.0,2.0,1.0,0.0,6,0.0,0.0,2.0,9,8.0,622,1,0.0,1,2,2,False,False,True,6.434546518787453
31,1.0,1.0,1.0,0.0,0,1.0,0.0,2.0,9,8.0,133,1,0.0,1,2,2,False,False,False,4.897839799950911
51,1.0,1.0,1.0,0.0,22,1.0,1.0,2.0,9,8.0,178,1,0.0,1,2,2,False,False,False,5.187385805840755
26,9.0,2.0,1.0,0.0,57,1.0,0.0,2.0,9,8.0,404,2,0.0,4,2,2,False,False,False,6.003887067106539
26,4.0,1.0,0.0,0.0,1349,1.0,0.0,2.0,9,8.0,275,1,0.0,1,2,2,False,False,False,5.62040086571715
32,0.0,2.0,1.0,0.0,708,0.0,0.0,2.0,9,8.0,109,1,0.0,1,2,2,False,False,False,4.700480365792417
31,1.0,1.0,1.0,0.0,1329,1.0,1.0,2.0,9,8.0,134,1,0.0,1,2,2,False,False,False,4.90527477843843
27,10.0,1.0,0.0,0.0,7459,1.0,0.0,2.0,9,8.0,407,2,0.0,4,2,2,False,False,False,6.0112671744041615
58,5.0,0.0,0.0,0.0,47,1.0,0.0,2.0,9,8.0,225,1,0.0,1,2,2,False,False,False,5.420534999272286
30,7.0,1.0,1.0,0.0,0,1.0,0.0,2.0,9,8.0,20,1,0.0,1,2,2,False,False,False,3.044522437723423
29,9.0,2.0,2.0,0.0,433,1.0,0.0,2.0,9,8.0,247,1,0.0,1,2,2,False,False,False,5.5134287461649825
38,9.0,1.0,1.0,1.0,9,1.0,0.0,2.0,9,8.0,129,3,0.0,9,2,2,False,False,False,4.867534450455582
29,4.0,1.0,2.0,0.0,-6,1.0,0.0,2.0,9,8.0,324,1,0.0,1,2,2,False,False,False,5.783825182329737
28,1.0,2.0,1.0,0.0,-197,1.0,0.0,2.0,9,8.0,2016,2,1.0,4,2,2,False,False,True,7.6093665379542115
41,1.0,2.0,1.0,0.0,184,1.0,0.0,2.0,9,8.0,1054,2,0.0,4,2,2,False,False,True,6.961296045910167
43,1.0,1.0,0.0,0.0,336,1.0,0.0,2.0,9,8.0,256,5,0.0,25,2,2,False,True,False,5.54907608489522
43,1.0,2.0,0.0,0.0,36,1.0,0.0,2.0,9,8.0,163,2,0.0,4,2,2,False,False,False,5.099866427824199
37,9.0,1.0,1.0,0.0,277,1.0,0.0,2.0,9,8.0,251,2,0.0,4,2,2,False,False,False,5.529429087511423
46,1.0,0.0,0.0,0.0,452,1.0,0.0,2.0,9,8.0,113,4,0.0,16,2,2,False,False,False,4.736198448394496
53,1.0,1.0,1.0,0.0,-135,1.0,0.0,2.0,9,8.0,193,2,0.0,4,2,2,False,False,False,5.267858159063328
28,1.0,2.0,1.0,0.0,7,1.0,1.0,2.0,9,8.0,125,3,0.0,9,2,2,False,False,False,4.836281906951478
41,0.0,1.0,1.0,0.0,442,1.0,1.0,2.0,9,8.0,344,2,0.0,4,2,2,False,False,False,5.84354441703136
36,1.0,1.0,1.0,0.0,590,1.0,0.0,2.0,9,8.0,282,2,0.0,4,2,2,False,False,False,5.645446897643238
37,9.0,1.0,2.0,0.0,447,1.0,0.0,2.0,9,8.0,1170,1,0.0,1,2,2,False,False,True,7.065613363597717
38,1.0,1.0,1.0,0.0,49,1.0,0.0,2.0,9,8.0,408,2,0.0,4,2,2,False,False,False,6.013715156042802
32,9.0,1.0,1.0,0.0,1118,1.0,1.0,2.0,9,8.0,128,2,0.0,4,2,2,False,False,False,4.859812404361672
33,1.0,0.0,0.0,0.0,390,1.0,0.0,2.0,9,8.0,665,2,1.0,4,2,2,False,False,True,6.501289670540389
28,9.0,2.0,1.0,0.0,-125,1.0,0.0,2.0,9,8.0,67,3,0.0,9,2,2,False,False,False,4.219507705176107
52,1.0,0.0,0.0,0.0,-97,1.0,1.0,2.0,9,8.0,167,4,0.0,16,2,2,False,False,False,5.123963979403259
30,1.0,2.0,1.0,0.0,18,0.0,0.0,2.0,9,8.0,395,1,0.0,1,2,2,False,False,False,5.981414211254481
37,1.0,1.0,1.0,0.0,131,1.0,0.0,2.0,9,8.0,137,2,0.0,4,2,2,False,False,False,4.927253685157205
27,9.0,2.0,1.0,0.0,527,1.0,0.0,2.0,9,8.0,118,1,0.0,1,2,2,False,False,False,4.77912349311153
31,7.0,1.0,1.0,0.0,1129,1.0,0.0,2.0,9,8.0,231,2,0.0,4,2,2,False,False,False,5.44673737166631
47,4.0,0.0,2.0,0.0,266,1.0,0.0,2.0,9,8.0,128,1,0.0,1,2,2,False,False,False,4.859812404361672
33,1.0,2.0,1.0,0.0,687,1.0,0.0,2.0,9,8.0,174,1,0.0,1,2,2,False,False,False,5.1647859739235145
46,1.0,1.0,0.0,0.0,1726,1.0,1.0,2.0,9,8.0,195,1,0.0,1,2,2,False,False,False,5.278114659230517
38,1.0,1.0,1.0,0.0,-388,1.0,0.0,2.0,9,8.0,412,1,0.0,1,2,2,False,False,False,6.023447592961033
33,1.0,2.0,0.0,0.0,92,1.0,0.0,2.0,9,8.0,127,1,0.0,1,2,2,False,False,False,4.852030263919617
44,1.0,1.0,0.0,0.0,-11,1.0,0.0,2.0,9,8.0,13,1,0.0,1,2,2,False,False,False,2.6390573296152584
35,4.0,1.0,2.0,0.0,1510,1.0,0.0,2.0,9,8.0,61,1,0.0,1,2,2,False,False,False,4.127134385045092
38,1.0,1.0,1.0,0.0,171,1.0,0.0,2.0,9,8.0,286,5,0.0,25,2,2,False,True,False,5.659482215759621
56,1.0,1.0,0.0,0.0,420,1.0,0.0,2.0,9,8.0,76,1,0.0,1,2,2,False,False,False,4.343805421853684
33,9.0,2.0,1.0,0.0,513,1.0,0.0,2.0,9,8.0,53,4,0.0,16,2,2,False,False,False,3.9889840465642745
45,7.0,1.0,0.0,0.0,137,1.0,0.0,2.0,9,8.0,274,2,0.0,4,2,2,False,False,False,5.616771097666572
30,7.0,1.0,0.0,0.0,21,1.0,0.0,2.0,9,8.0,409,3,0.0,9,2,2,False,False,False,6.016157159698354
34,0.0,1.0,1.0,0.0,-312,1.0,0.0,2.0,9,8.0,232,1,0.0,1,2,2,False,False,False,5.4510384535657
32,1.0,1.0,1.0,0.0,-208,1.0,1.0,2.0,9,8.0,325,1,0.0,1,2,2,False,False,False,5.786897381366708
32,1.0,2.0,1.0,0.0,2,0.0,0.0,2.0,9,8.0,144,2,0.0,4,2,2,False,False,False,4.976733742420574
27,0.0,1.0,1.0,0.0,1033,1.0,0.0,2.0,9,8.0,1713,1,0.0,1,2,2,False,False,True,7.446585099157725
48,10.0,1.0,1.0,0.0,855,1.0,0.0,2.0,9,8.0,241,2,0.0,4,2,2,False,False,False,5.488937726156687
54,1.0,1.0,0.0,0.0,781,1.0,0.0,2.0,9,8.0,103,2,0.0,4,2,2,False,False,False,4.6443908991413725
29,9.0,2.0,2.0,0.0,542,1.0,0.0,2.0,9,8.0,338,3,0.0,9,2,2,False,False,False,5.82600010738045
37,1.0,0.0,1.0,0.0,-175,1.0,0.0,2.0,9,8.0,182,1,0.0,1,2,2,False,False,False,5.209486152841421
26,2.0,1.0,2.0,0.0,79,1.0,1.0,2.0,9,8.0,346,3,0.0,9,2,2,False,False,False,5.849324779946859
43,4.0,1.0,1.0,0.0,3,1.0,0.0,2.0,9,8.0,204,2,0.0,4,2,2,False,False,False,5.3230099791384085
31,1.0,1.0,1.0,0.0,4471,1.0,0.0,2.0,9,8.0,296,2,0.0,4,2,2,False,False,False,5.6937321388027
55,9.0,1.0,1.0,0.0,2313,1.0,0.0,2.0,9,8.0,551,2,0.0,4,2,2,False,False,True,6.313548046277095
45,7.0,2.0,1.0,0.0,-139,1.0,0.0,2.0,9,8.0,663,3,0.0,9,2,2,False,False,True,6.498282149476434
35,9.0,2.0,1.0,0.0,300,1.0,0.0,2.0,9,8.0,338,4,0.0,16,2,2,False,False,False,5.82600010738045
57,6.0,1.0,2.0,1.0,-3313,1.0,1.0,2.0,9,8.0,153,1,0.0,1,2,2,False,False,False,5.0369526024136295
49,1.0,1.0,0.0,0.0,352,1.0,0.0,2.0,9,8.0,188,2,0.0,4,2,2,False,False,False,5.241747015059643
23,7.0,2.0,1.0,0.0,105,1.0,1.0,2.0,9,8.0,305,2,0.0,4,2,2,False,False,False,5.723585101952381
49,3.0,0.0,0.0,0.0,164,1.0,0.0,2.0,9,8.0,1080,5,0.0,25,2,2,False,True,True,6.985641817639208
35,4.0,2.0,2.0,0.0,-202,1.0,0.0,2.0,9,8.0,1461,2,0.0,4,2,2,False,False,True,7.2875606403097235
38,9.0,2.0,2.0,0.0,-256,1.0,0.0,2.0,9,8.0,116,1,0.0,1,2,2,False,False,False,4.762173934797756
39,2.0,1.0,1.0,0.0,1261,1.0,0.0,2.0,9,8.0,129,2,0.0,4,2,2,False,False,False,4.867534450455582
27,6.0,2.0,2.0,0.0,-503,1.0,0.0,2.0,9,8.0,98,3,0.0,9,2,2,False,False,False,4.59511985013459
37,1.0,1.0,1.0,0.0,790,0.0,0.0,2.0,9,8.0,262,1,0.0,1,2,2,False,False,False,5.572154032177765
57,4.0,1.0,1.0,0.0,0,1.0,0.0,2.0,9,8.0,147,7,0.0,49,2,2,False,True,False,4.997212273764115
38,2.0,2.0,2.0,0.0,638,1.0,0.0,2.0,9,8.0,150,1,0.0,1,2,2,False,False,False,5.017279836814924
26,9.0,1.0,1.0,0.0,47,1.0,0.0,2.0,9,8.0,282,2,0.0,4,2,2,False,False,False,5.645446897643238
44,0.0,1.0,1.0,0.0,469,1.0,0.0,2.0,9,8.0,88,4,0.0,16,2,2,False,False,False,4.48863636973214
44,1.0,1.0,0.0,0.0,271,1.0,1.0,2.0,9,8.0,94,1,0.0,1,2,2,False,False,False,4.553876891600541
28,1.0,1.0,1.0,0.0,948,1.0,0.0,2.0,9,8.0,455,1,0.0,1,2,2,False,False,False,6.1224928095143865
37,0.0,1.0,1.0,0.0,-356,0.0,1.0,2.0,9,8.0,49,1,0.0,1,2,2,False,False,False,3.912023005428146
43,9.0,2.0,1.0,0.0,336,1.0,0.0,2.0,9,8.0,181,1,0.0,1,2,2,False,False,False,5.204006687076795
25,0.0,2.0,1.0,0.0,61,1.0,0.0,2.0,9,8.0,345,9,0.0,81,2,2,False,True,False,5.846438775057725
34,1.0,2.0,0.0,0.0,359,1.0,0.0,2.0,9,8.0,154,3,0.0,9,2,2,False,False,False,5.043425116919247
39,1.0,1.0,0.0,0.0,105,1.0,0.0,2.0,9,8.0,294,2,0.0,4,2,2,False,False,False,5.68697535633982
35,4.0,2.0,1.0,0.0,6809,1.0,0.0,2.0,9,8.0,750,7,0.0,49,2,2,False,True,True,6.621405651764134
32,7.0,1.0,1.0,0.0,59,1.0,1.0,2.0,9,8.0,202,2,0.0,4,2,2,False,False,False,5.313205979041787
31,7.0,1.0,1.0,0.0,0,0.0,1.0,2.0,9,8.0,81,6,0.0,36,2,2,False,True,False,4.406719247264253
42,1.0,1.0,0.0,0.0,0,1.0,0.0,2.0,9,8.0,214,2,0.0,4,2,2,False,False,False,5.3706380281276624
31,1.0,2.0,1.0,0.0,216,1.0,0.0,2.0,9,8.0,128,1,0.0,1,2,2,False,False,False,4.859812404361672
30,9.0,2.0,2.0,0.0,2530,1.0,0.0,2.0,9,8.0,70,1,0.0,1,2,2,False,False,False,4.2626798770413155
29,0.0,2.0,1.0,0.0,356,1.0,0.0,2.0,9,8.0,106,1,0.0,1,2,2,False,False,False,4.672828834461906
29,0.0,2.0,1.0,1.0,-228,1.0,0.0,2.0,9,8.0,279,1,0.0,1,2,2,False,False,False,5.634789603169249
36,1.0,1.0,1.0,0.0,198,1.0,0.0,2.0,9,8.0,400,2,0.0,4,2,2,False,False,False,5.993961427306569
41,7.0,1.0,1.0,0.0,510,1.0,0.0,2.0,9,8.0,231,2,0.0,4,2,2,False,False,False,5.44673737166631
37,1.0,2.0,1.0,0.0,223,1.0,0.0,2.0,9,8.0,175,2,0.0,4,2,2,False,False,False,5.170483995038151
32,4.0,2.0,2.0,0.0,4,1.0,0.0,2.0,9,8.0,179,2,0.0,4,2,2,False,False,False,5.19295685089021
39,2.0,1.0,2.0,0.0,338,1.0,0.0,2.0,9,8.0,107,4,0.0,16,2,2,False,False,False,4.68213122712422
31,4.0,2.0,2.0,0.0,0,1.0,0.0,2.0,9,8.0,94,3,0.0,9,2,2,False,False,False,4.553876891600541
33,1.0,2.0,1.0,0.0,328,1.0,0.0,2.0,9,8.0,142,2,0.0,4,2,2,False,False,False,4.962844630259907
30,9.0,2.0,2.0,0.0,255,1.0,0.0,2.0,9,8.0,119,2,0.0,4,2,2,False,False,False,4.787491742782046
24,8.0,2.0,1.0,0.0,304,0.0,0.0,2.0,9,8.0,180,3,0.0,9,2,2,False,False,False,5.198497031265826
55,1.0,1.0,1.0,0.0,-256,1.0,1.0,2.0,9,8.0,136,2,0.0,4,2,2,False,False,False,4.919980925828125
27,7.0,2.0,1.0,0.0,683,1.0,0.0,2.0,9,8.0,44,3,0.0,9,2,2,False,False,False,3.8066624897703196
47,4.0,0.0,2.0,0.0,84,1.0,0.0,2.0,9,8.0,229,5,0.0,25,2,2,False,True,False,5.438079308923196
29,1.0,1.0,0.0,0.0,608,1.0,0.0,2.0,9,8.0,184,2,0.0,4,2,2,False,False,False,5.220355825078324
56,4.0,1.0,1.0,0.0,230,0.0,0.0,2.0,9,8.0,73,4,0.0,16,2,2,False,False,False,4.30406509320417
31,4.0,2.0,2.0,0.0,12,1.0,0.0,2.0,9,8.0,330,4,0.0,16,2,2,False,False,False,5.802118375377063
46,1.0,1.0,0.0,0.0,881,1.0,0.0,2.0,9,8.0,126,2,0.0,4,2,2,False,False,False,4.844187086458591
