age,job,marital,education,default,balance,housing,loan,contact,day,duration,campaign,y,month_sin,month_cos
43,4.0,1.0,2.0,0.0,11754,0.0,0.0,0.0,7,352,2,0.0,-0.8660254037844384,-0.5000000000000004
42,4.0,1.0,2.0,0.0,-323,1.0,0.0,0.0,7,135,2,0.0,-0.8660254037844384,-0.5000000000000004
48,9.0,0.0,1.0,0.0,791,0.0,0.0,0.0,7,219,2,0.0,-0.8660254037844384,-0.5000000000000004
38,4.0,2.0,2.0,0.0,3813,0.0,0.0,0.0,7,117,2,0.0,-0.8660254037844384,-0.5000000000000004
52,2.0,1.0,1.0,0.0,0,0.0,0.0,0.0,7,82,2,0.0,-0.8660254037844384,-0.5000000000000004
41,9.0,1.0,1.0,0.0,634,0.0,0.0,0.0,7,122,2,0.0,-0.8660254037844384,-0.5000000000000004
41,4.0,2.0,2.0,0.0,0,0.0,0.0,0.0,7,91,2,0.0,-0.8660254037844384,-0.5000000000000004
37,4.0,1.0,2.0,0.0,649,0.0,0.0,0.0,7,64,2,0.0,-0.8660254037844384,-0.5000000000000004
45,1.0,1.0,1.0,0.0,2603,1.0,1.0,0.0,7,235,2,0.0,-0.8660254037844384,-0.5000000000000004
36,2.0,2.0,1.0,0.0,67,0.0,0.0,0.0,7,67,2,0.0,-0.8660254037844384,-0.5000000000000004
34,8.0,2.0,2.0,0.0,873,1.0,0.0,0.0,7,267,2,0.0,-0.8660254037844384,-0.5000000000000004
30,9.0,1.0,2.0,0.0,2283,0.0,0.0,0.0,7,74,2,0.0,-0.8660254037844384,-0.5000000000000004
38,4.0,1.0,2.0,0.0,-34,1.0,0.0,0.0,7,131,2,0.0,-0.8660254037844384,-0.5000000000000004
55,9.0,0.0,1.0,1.0,284,1.0,0.0,0.0,7,78,2,0.0,-0.8660254037844384,-0.5000000000000004
33,4.0,1.0,2.0,0.0,340,0.0,0.0,0.0,7,402,2,0.0,-0.8660254037844384,-0.5000000000000004
31,9.0,2.0,1.0,0.0,40,0.0,0.0,0.0,7,123,2,0.0,-0.8660254037844384,-0.5000000000000004
32,3.0,1.0,0.0,0.0,1349,1.0,0.0,0.0,7,132,2,0.0,-0.8660254037844384,-0.5000000000000004
34,9.0,0.0,2.0,0.0,674,1.0,0.0,0.0,7,587,2,1.0,-0.8660254037844384,-0.5000000000000004
48,9.0,1.0,1.0,0.0,566,0.0,0.0,0.0,7,51,3,0.0,-0.8660254037844384,-0.5000000000000004
43,9.0,1.0,2.0,0.0,1663,0.0,0.0,0.0,7,185,2,0.0,-0.8660254037844384,-0.5000000000000004
35,9.0,0.0,2.0,0.0,20,1.0,1.0,0.0,7,51,2,0.0,-0.8660254037844384,-0.5000000000000004
45,9.0,1.0,1.0,0.0,1732,0.0,0.0,0.0,7,163,2,0.0,-0.8660254037844384,-0.5000000000000004
56,4.0,1.0,2.0,0.0,3120,1.0,0.0,0.0,7,666,2,0.0,-0.8660254037844384,-0.5000000000000004
40,9.0,1.0,1.0,0.0,1076,0.0,0.0,0.0,7,326,2,0.0,-0.8660254037844384,-0.5000000000000004
51,6.0,1.0,0.0,0.0,183,0.0,1.0,0.0,7,292,2,0.0,-0.8660254037844384,-0.5000000000000004
39,9.0,2.0,1.0,0.0,1104,0.0,0.0,0.0,7,395,2,1.0,-0.8660254037844384,-0.5000000000000004
31,9.0,1.0,1.0,0.0,54,0.0,0.0,0.0,7,137,2,0.0,-0.8660254037844384,-0.5000000000000004
47,0.0,1.0,1.0,0.0,3070,0.0,0.0,0.0,7,663,4,1.0,-0.8660254037844384,-0.5000000000000004
30,3.0,2.0,2.0,0.0,868,0.0,0.0,0.0,7,387,2,0.0,-0.8660254037844384,-0.5000000000000004
39,9.0,1.0,2.0,0.0,4765,1.0,0.0,0.0,7,108,2,0.0,-0.8660254037844384,-0.5000000000000004
58,10.0,1.0,1.0,0.0,2690,0.0,0.0,0.0,7,142,2,0.0,-0.8660254037844384,-0.5000000000000004
38,0.0,1.0,1.0,0.0,46,0.0,0.0,0.0,7,48,2,0.0,-0.8660254037844384,-0.5000000000000004
49,1.0,1.0,1.0,0.0,406,1.0,1.0,0.0,7,253,2,0.0,-0.8660254037844384,-0.5000000000000004
47,9.0,1.0,2.0,0.0,3690,0.0,0.0,0.0,7,228,2,0.0,-0.8660254037844384,-0.5000000000000004
30,9.0,1.0,1.0,0.0,371,0.0,0.0,0.0,7,124,2,0.0,-0.8660254037844384,-0.5000000000000004
35,4.0,1.0,2.0,0.0,260,0.0,0.0,0.0,7,358,2,0.0,-0.8660254037844384,-0.5000000000000004
52,9.0,0.0,1.0,0.0,204,0.0,0.0,0.0,7,134,2,0.0,-0.8660254037844384,-0.5000000000000004
48,1.0,1.0,1.0,0.0,205,0.0,0.0,0.0,7,239,2,0.0,-0.8660254037844384,-0.5000000000000004
36,4.0,2.0,2.0,0.0,5340,1.0,0.0,0.0,7,113,4,0.0,-0.8660254037844384,-0.5000000000000004
48,9.0,2.0,1.0,0.0,-347,0.0,1.0,0.0,7,84,2,0.0,-0.8660254037844384,-0.5000000000000004
31,4.0,2.0,2.0,0.0,424,0.0,1.0,0.0,7,224,2,0.0,-0.8660254037844384,-0.5000000000000004
34,9.0,2.0,1.0,0.0,60,0.0,0.0,0.0,7,274,2,0.0,-0.8660254037844384,-0.5000000000000004
33,2.0,1.0,2.0,0.0,595,0.0,0.0,0.0,7,22,2,0.0,-0.8660254037844384,-0.5000000000000004
35,9.0,1.0,1.0,0.0,463,1.0,0.0,1.0,7,309,4,0.0,-0.8660254037844384,-0.5000000000000004
33,9.0,2.0,1.0,0.0,20,1.0,0.0,0.0,7,131,2,0.0,-0.8660254037844384,-0.5000000000000004
45,6.0,1.0,1.0,0.0,3098,1.0,0.0,0.0,7,159,2,0.0,-0.8660254037844384,-0.5000000000000004
52,4.0,2.0,2.0,0.0,741,0.0,0.0,0.0,7,63,2,0.0,-0.8660254037844384,-0.5000000000000004
39,4.0,1.0,2.0,0.0,1572,0.0,0.0,0.0,7,1462,4,0.0,-0.8660254037844384,-0.5000000000000004
42,9.0,2.0,1.0,0.0,77,0.0,1.0,0.0,7,152,2,0.0,-0.8660254037844384,-0.5000000000000004
53,9.0,1.0,1.0,0.0,234,0.0,0.0,0.0,7,103,2,0.0,-0.8660254037844384,-0.5000000000000004
31,9.0,1.0,1.0,0.0,246,0.0,0.0,0.0,7,159,2,0.0,-0.8660254037844384,-0.5000000000000004
46,0.0,1.0,1.0,0.0,311,0.0,0.0,0.0,7,225,6,0.0,-0.8660254037844384,-0.5000000000000004
52,0.0,1.0,3.0,0.0,635,0.0,0.0,0.0,7,228,4,0.0,-0.8660254037844384,-0.5000000000000004
57,5.0,1.0,1.0,0.0,283,0.0,0.0,0.0,7,123,2,0.0,-0.8660254037844384,-0.5000000000000004
60,9.0,1.0,2.0,0.0,804,0.0,0.0,0.0,7,36,2,0.0,-0.8660254037844384,-0.5000000000000004
54,4.0,1.0,2.0,0.0,3395,0.0,0.0,0.0,7,199,2,0.0,-0.8660254037844384,-0.5000000000000004
49,9.0,1.0,1.0,0.0,597,1.0,1.0,0.0,7,154,2,0.0,-0.8660254037844384,-0.5000000000000004
31,4.0,1.0,2.0,0.0,546,0.0,0.0,0.0,7,147,2,0.0,-0.8660254037844384,-0.5000000000000004
50,9.0,1.0,1.0,0.0,684,1.0,0.0,0.0,7,1834,2,0.0,-0.8660254037844384,-0.5000000000000004
58,5.0,0.0,1.0,0.0,312,0.0,0.0,0.0,7,398,2,0.0,-0.8660254037844384,-0.5000000000000004
46,9.0,1.0,1.0,0.0,4023,1.0,0.0,0.0,7,131,2,0.0,-0.8660254037844384,-0.5000000000000004
55,1.0,1.0,0.0,0.0,1086,1.0,0.0,0.0,7,148,2,0.0,-0.8660254037844384,-0.5000000000000004
40,9.0,0.0,1.0,0.0,0,0.0,0.0,0.0,7,674,2,1.0,-0.8660254037844384,-0.5000000000000004
52,4.0,1.0,2.0,0.0,0,0.0,0.0,0.0,7,306,4,0.0,-0.8660254037844384,-0.5000000000000004
55,3.0,1.0,0.0,0.0,17,0.0,0.0,0.0,7,196,2,0.0,-0.8660254037844384,-0.5000000000000004
45,9.0,0.0,1.0,0.0,1738,0.0,0.0,0.0,7,114,2,0.0,-0.8660254037844384,-0.5000000000000004
50,1.0,1.0,1.0,0.0,-54,1.0,0.0,0.0,7,46,2,0.0,-0.8660254037844384,-0.5000000000000004
34,9.0,1.0,2.0,0.0,4953,0.0,0.0,0.0,7,235,2,0.0,-0.8660254037844384,-0.5000000000000004
53,7.0,1.0,1.0,0.0,-363,1.0,0.0,0.0,7,201,2,0.0,-0.8660254037844384,-0.5000000000000004
47,1.0,1.0,0.0,0.0,124,0.0,0.0,0.0,7,76,2,0.0,-0.8660254037844384,-0.5000000000000004
43,4.0,1.0,1.0,0.0,10273,0.0,0.0,0.0,7,359,2,0.0,-0.8660254037844384,-0.5000000000000004
36,4.0,1.0,2.0,0.0,1477,0.0,0.0,0.0,7,71,2,0.0,-0.8660254037844384,-0.5000000000000004
59,0.0,1.0,1.0,0.0,1675,0.0,1.0,0.0,7,113,2,0.0,-0.8660254037844384,-0.5000000000000004
32,9.0,2.0,1.0,0.0,12,0.0,0.0,0.0,7,173,2,0.0,-0.8660254037844384,-0.5000000000000004
50,1.0,1.0,0.0,0.0,4108,1.0,0.0,0.0,7,526,2,1.0,-0.8660254037844384,-0.5000000000000004
60,4.0,1.0,2.0,0.0,0,0.0,0.0,0.0,7,401,3,1.0,-0.8660254037844384,-0.5000000000000004
45,1.0,1.0,0.0,0.0,-485,1.0,0.0,0.0,7,122,2,0.0,-0.8660254037844384,-0.5000000000000004
32,9.0,2.0,2.0,0.0,0,0.0,0.0,0.0,7,268,2,0.0,-0.8660254037844384,-0.5000000000000004
36,0.0,1.0,1.0,0.0,540,0.0,1.0,0.0,7,95,2,0.0,-0.8660254037844384,-0.5000000000000004
36,4.0,2.0,2.0,0.0,613,0.0,0.0,0.0,7,86,2,0.0,-0.8660254037844384,-0.5000000000000004
59,0.0,1.0,1.0,1.0,-131,0.0,0.0,0.0,7,144,2,0.0,-0.8660254037844384,-0.5000000000000004
32,4.0,1.0,2.0,0.0,1390,0.0,0.0,0.0,7,116,2,0.0,-0.8660254037844384,-0.5000000000000004
32,4.0,2.0,2.0,0.0,1010,0.0,0.0,0.0,7,67,2,0.0,-0.8660254037844384,-0.5000000000000004
58,5.0,1.0,1.0,0.0,13,0.0,0.0,0.0,7,92,4,0.0,-0.8660254037844384,-0.5000000000000004
30,9.0,2.0,1.0,0.0,-232,0.0,1.0,0.0,7,118,2,0.0,-0.8660254037844384,-0.5000000000000004
33,9.0,1.0,1.0,0.0,277,0.0,0.0,0.0,7,155,2,0.0,-0.8660254037844384,-0.5000000000000004
44,4.0,1.0,1.0,0.0,597,1.0,0.0,0.0,7,137,2,0.0,-0.8660254037844384,-0.5000000000000004
47,0.0,1.0,1.0,0.0,1265,0.0,0.0,0.0,7,137,2,0.0,-0.8660254037844384,-0.5000000000000004
33,9.0,1.0,1.0,0.0,83,0.0,0.0,0.0,7,165,2,0.0,-0.8660254037844384,-0.5000000000000004
34,4.0,1.0,2.0,0.0,1048,0.0,0.0,0.0,7,73,2,0.0,-0.8660254037844384,-0.5000000000000004
35,4.0,1.0,1.0,0.0,616,0.0,1.0,0.0,7,92,2,0.0,-0.8660254037844384,-0.5000000000000004
40,9.0,2.0,1.0,0.0,153,0.0,0.0,0.0,7,125,2,0.0,-0.8660254037844384,-0.5000000000000004
35,4.0,1.0,2.0,0.0,175,1.0,0.0,0.0,7,257,2,0.0,-0.8660254037844384,-0.5000000000000004
36,4.0,1.0,2.0,0.0,1318,1.0,0.0,0.0,7,100,2,0.0,-0.8660254037844384,-0.5000000000000004
59,5.0,1.0,1.0,0.0,-471,0.0,0.0,0.0,7,86,6,0.0,-0.8660254037844384,-0.5000000000000004
38,4.0,2.0,2.0,0.0,470,0.0,0.0,0.0,7,87,2,0.0,-0.8660254037844384,-0.5000000000000004
36,4.0,1.0,2.0,0.0,170,0.0,0.0,0.0,7,493,2,0.0,-0.8660254037844384,-0.5000000000000004
57,6.0,1.0,1.0,0.0,7747,0.0,0.0,0.0,7,102,2,0.0,-0.8660254037844384,-0.5000000000000004
30,9.0,2.0,1.0,0.0,-127,0.0,0.0,0.0,7,76,3,0.0,-0.8660254037844384,-0.5000000000000004
56,4.0,1.0,2.0,0.0,79,0.0,0.0,0.0,7,82,2,0.0,-0.8660254037844384,-0.5000000000000004
35,9.0,1.0,2.0,0.0,1654,0.0,0.0,0.0,7,169,2,0.0,-0.8660254037844384,-0.5000000000000004
33,9.0,1.0,1.0,0.0,3107,0.0,1.0,0.0,7,181,2,0.0,-0.8660254037844384,-0.5000000000000004
42,4.0,2.0,2.0,0.0,100,0.0,0.0,0.0,7,64,2,0.0,-0.8660254037844384,-0.5000000000000004
47,4.0,1.0,2.0,0.0,4495,0.0,0.0,0.0,7,156,8,0.0,-0.8660254037844384,-0.5000000000000004
42,4.0,1.0,2.0,0.0,441,0.0,0.0,0.0,7,296,9,0.0,-0.8660254037844384,-0.5000000000000004
30,6.0,1.0,2.0,0.0,694,0.0,0.0,0.0,7,185,4,0.0,-0.8660254037844384,-0.5000000000000004
32,3.0,1.0,1.0,0.0,3469,0.0,0.0,0.0,7,306,2,0.0,-0.8660254037844384,-0.5000000000000004
55,4.0,1.0,2.0,0.0,543,0.0,0.0,0.0,7,61,2,0.0,-0.8660254037844384,-0.5000000000000004
46,5.0,1.0,1.0,0.0,23,1.0,1.0,0.0,7,122,2,0.0,-0.8660254037844384,-0.5000000000000004
54,11.0,1.0,2.0,0.0,10,0.0,0.0,0.0,7,150,2,0.0,-0.8660254037844384,-0.5000000000000004
38,9.0,2.0,2.0,0.0,369,0.0,0.0,0.0,7,365,8,0.0,-0.8660254037844384,-0.5000000000000004
58,9.0,2.0,1.0,0.0,641,0.0,0.0,0.0,7,229,2,0.0,-0.8660254037844384,-0.5000000000000004
50,7.0,1.0,1.0,0.0,5569,0.0,0.0,0.0,7,103,4,0.0,-0.8660254037844384,-0.5000000000000004
35,9.0,2.0,1.0,0.0,5059,0.0,1.0,0.0,7,115,2,0.0,-0.8660254037844384,-0.5000000000000004
46,4.0,1.0,2.0,0.0,1514,0.0,0.0,0.0,7,94,2,0.0,-0.8660254037844384,-0.5000000000000004
47,4.0,1.0,2.0,0.0,5999,1.0,0.0,0.0,7,90,2,0.0,-0.8660254037844384,-0.5000000000000004
51,1.0,1.0,0.0,0.0,2315,0.0,0.0,0.0,7,111,2,0.0,-0.8660254037844384,-0.5000000000000004
32,4.0,1.0,2.0,0.0,663,1.0,0.0,0.0,7,106,4,0.0,-0.8660254037844384,-0.5000000000000004
60,3.0,1.0,0.0,0.0,2008,0.0,0.0,0.0,7,105,2,0.0,-0.8660254037844384,-0.5000000000000004
30,9.0,1.0,2.0,0.0,14355,0.0,0.0,0.0,7,244,2,0.0,-0.8660254037844384,-0.5000000000000004
50,9.0,1.0,1.0,0.0,423,0.0,0.0,1.0,7,204,4,0.0,-0.8660254037844384,-0.5000000000000004
42,6.0,1.0,2.0,0.0,-1781,1.0,1.0,0.0,7,197,2,0.0,-0.8660254037844384,-0.5000000000000004
31,9.0,1.0,1.0,0.0,-556,1.0,0.0,0.0,7,115,2,0.0,-0.8660254037844384,-0.5000000000000004
45,9.0,1.0,1.0,0.0,983,1.0,0.0,0.0,7,155,2,0.0,-0.8660254037844384,-0.5000000000000004
55,3.0,1.0,2.0,0.0,4235,0.0,0.0,0.0,7,973,4,0.0,-0.8660254037844384,-0.5000000000000004
46,3.0,1.0,0.0,0.0,1175,0.0,0.0,0.0,7,181,2,0.0,-0.8660254037844384,-0.5000000000000004
35,9.0,2.0,1.0,0.0,176,0.0,0.0,0.0,7,77,2,0.0,-0.8660254037844384,-0.5000000000000004
53,1.0,1.0,0.0,0.0,787,1.0,1.0,0.0,7,119,2,0.0,-0.8660254037844384,-0.5000000000000004
32,9.0,1.0,1.0,0.0,150,0.0,1.0,0.0,7,231,2,0.0,-0.8660254037844384,-0.5000000000000004
33,9.0,1.0,2.0,0.0,35,0.0,0.0,0.0,7,346,4,0.0,-0.8660254037844384,-0.5000000000000004
45,6.0,1.0,0.0,0.0,1288,0.0,0.0,0.0,7,399,6,0.0,-0.8660254037844384,-0.5000000000000004
56,1.0,1.0,1.0,0.0,317,0.0,0.0,0.0,7,112,7,0.0,-0.8660254037844384,-0.5000000000000004
45,9.0,1.0,2.0,0.0,970,0.0,0.0,0.0,7,216,4,0.0,-0.8660254037844384,-0.5000000000000004
32,9.0,2.0,1.0,0.0,-23,0.0,1.0,0.0,7,152,5,0.0,-0.8660254037844384,-0.5000000000000004
34,3.0,1.0,1.0,0.0,1969,0.0,0.0,0.0,7,252,4,0.0,-0.8660254037844384,-0.5000000000000004
37,4.0,2.0,2.0,0.0,200,0.0,0.0,0.0,7,259,4,0.0,-0.8660254037844384,-0.5000000000000004
40,9.0,1.0,1.0,0.0,998,0.0,0.0,0.0,7,133,7,0.0,-0.8660254037844384,-0.5000000000000004
56,9.0,1.0,1.0,0.0,1093,0.0,0.0,0.0,7,89,4,0.0,-0.8660254037844384,-0.5000000000000004
51,4.0,1.0,2.0,0.0,15904,0.0,0.0,0.0,7,504,4,0.0,-0.8660254037844384,-0.5000000000000004
45,1.0,1.0,1.0,0.0,1583,1.0,0.0,0.0,7,84,7,0.0,-0.8660254037844384,-0.5000000000000004
35,2.0,1.0,2.0,0.0,753,0.0,0.0,0.0,7,187,4,0.0,-0.8660254037844384,-0.5000000000000004
38,4.0,0.0,2.0,0.0,112,1.0,0.0,0.0,7,266,4,0.0,-0.8660254037844384,-0.5000000000000004
36,4.0,1.0,2.0,0.0,812,0.0,0.0,0.0,7,99,4,0.0,-0.8660254037844384,-0.5000000000000004
50,3.0,1.0,0.0,0.0,152,0.0,0.0,0.0,7,107,4,0.0,-0.8660254037844384,-0.5000000000000004
52,1.0,1.0,0.0,0.0,1515,0.0,0.0,0.0,7,20,4,0.0,-0.8660254037844384,-0.5000000000000004
45,1.0,1.0,1.0,0.0,9680,0.0,0.0,0.0,7,89,4,0.0,-0.8660254037844384,-0.5000000000000004
30,4.0,1.0,2.0,0.0,3330,0.0,0.0,0.0,7,109,6,0.0,-0.8660254037844384,-0.5000000000000004
51,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,7,228,6,0.0,-0.8660254037844384,-0.5000000000000004
48,0.0,1.0,1.0,0.0,1403,0.0,0.0,0.0,7,76,2,0.0,-0.8660254037844384,-0.5000000000000004
39,4.0,1.0,2.0,0.0,2666,0.0,0.0,0.0,7,96,2,0.0,-0.8660254037844384,-0.5000000000000004
45,2.0,1.0,2.0,0.0,169,0.0,0.0,0.0,7,391,4,0.0,-0.8660254037844384,-0.5000000000000004
32,4.0,2.0,2.0,0.0,4291,0.0,0.0,0.0,7,1321,9,1.0,-0.8660254037844384,-0.5000000000000004
57,9.0,1.0,2.0,0.0,6822,0.0,0.0,0.0,7,797,2,1.0,-0.8660254037844384,-0.5000000000000004
50,1.0,1.0,1.0,0.0,1176,0.0,0.0,0.0,7,281,2,0.0,-0.8660254037844384,-0.5000000000000004
30,9.0,2.0,1.0,1.0,1,0.0,0.0,0.0,7,407,4,0.0,-0.8660254037844384,-0.5000000000000004
36,9.0,1.0,1.0,0.0,0,0.0,0.0,0.0,7,171,2,0.0,-0.8660254037844384,-0.5000000000000004
49,1.0,1.0,0.0,0.0,0,1.0,0.0,0.0,7,76,3,0.0,-0.8660254037844384,-0.5000000000000004
50,1.0,1.0,3.0,0.0,123,1.0,0.0,0.0,7,276,2,0.0,-0.8660254037844384,-0.5000000000000004
56,6.0,1.0,1.0,0.0,445,0.0,0.0,0.0,7,59,2,0.0,-0.8660254037844384,-0.5000000000000004
55,5.0,1.0,0.0,0.0,173,0.0,0.0,0.0,7,168,2,0.0,-0.8660254037844384,-0.5000000000000004
37,4.0,1.0,2.0,0.0,489,1.0,0.0,0.0,7,205,5,0.0,-0.8660254037844384,-0.5000000000000004
32,4.0,2.0,2.0,0.0,577,0.0,0.0,0.0,7,101,2,0.0,-0.8660254037844384,-0.5000000000000004
60,1.0,1.0,0.0,0.0,3462,0.0,0.0,0.0,7,125,2,0.0,-0.8660254037844384,-0.5000000000000004
32,4.0,1.0,2.0,0.0,1966,0.0,0.0,0.0,7,436,4,0.0,-0.8660254037844384,-0.5000000000000004
48,9.0,2.0,1.0,0.0,309,0.0,0.0,0.0,7,190,2,0.0,-0.8660254037844384,-0.5000000000000004
48,1.0,1.0,1.0,0.0,1791,0.0,0.0,0.0,7,63,2,0.0,-0.8660254037844384,-0.5000000000000004
53,6.0,1.0,2.0,0.0,20,1.0,0.0,0.0,7,218,2,0.0,-0.8660254037844384,-0.5000000000000004
45,2.0,1.0,2.0,0.0,770,0.0,0.0,0.0,7,65,2,0.0,-0.8660254037844384,-0.5000000000000004
53,4.0,1.0,2.0,0.0,349,0.0,0.0,0.0,7,146,2,0.0,-0.8660254037844384,-0.5000000000000004
60,7.0,1.0,2.0,0.0,6557,0.0,0.0,0.0,7,214,2,0.0,-0.8660254037844384,-0.5000000000000004
56,7.0,1.0,1.0,0.0,4719,1.0,1.0,0.0,7,82,4,0.0,-0.8660254037844384,-0.5000000000000004
33,4.0,1.0,2.0,0.0,3915,0.0,0.0,0.0,7,65,4,0.0,-0.8660254037844384,-0.5000000000000004
33,4.0,2.0,2.0,0.0,1308,0.0,0.0,0.0,7,194,6,0.0,-0.8660254037844384,-0.5000000000000004
37,9.0,1.0,2.0,0.0,5239,0.0,0.0,0.0,7,67,2,0.0,-0.8660254037844384,-0.5000000000000004
37,9.0,0.0,1.0,0.0,5733,1.0,0.0,0.0,7,105,4,0.0,-0.8660254037844384,-0.5000000000000004
53,1.0,1.0,0.0,0.0,1388,0.0,0.0,0.0,7,139,4,0.0,-0.8660254037844384,-0.5000000000000004
40,9.0,1.0,1.0,0.0,192,0.0,0.0,0.0,7,266,2,0.0,-0.8660254037844384,-0.5000000000000004
37,1.0,1.0,2.0,0.0,359,0.0,1.0,0.0,7,3422,2,0.0,-0.8660254037844384,-0.5000000000000004
36,9.0,2.0,1.0,0.0,333,0.0,0.0,0.0,7,44,2,0.0,-0.8660254037844384,-0.5000000000000004
57,0.0,1.0,2.0,0.0,46,0.0,0.0,0.0,7,238,2,0.0,-0.8660254037844384,-0.5000000000000004
44,4.0,0.0,2.0,0.0,71,1.0,0.0,0.0,7,142,2,0.0,-0.8660254037844384,-0.5000000000000004
44,9.0,1.0,1.0,0.0,1371,0.0,0.0,0.0,7,159,3,0.0,-0.8660254037844384,-0.5000000000000004
34,4.0,1.0,2.0,0.0,834,0.0,0.0,0.0,7,182,2,0.0,-0.8660254037844384,-0.5000000000000004
55,0.0,1.0,1.0,0.0,2430,1.0,0.0,0.0,7,231,2,0.0,-0.8660254037844384,-0.5000000000000004
51,4.0,1.0,2.0,0.0,2125,0.0,1.0,0.0,7,20,2,0.0,-0.8660254037844384,-0.5000000000000004
47,7.0,1.0,0.0,0.0,675,0.0,0.0,0.0,7,152,2,0.0,-0.8660254037844384,-0.5000000000000004
57,4.0,1.0,2.0,0.0,320,0.0,0.0,0.0,7,76,2,0.0,-0.8660254037844384,-0.5000000000000004
31,9.0,2.0,1.0,0.0,754,0.0,0.0,0.0,7,145,2,0.0,-0.8660254037844384,-0.5000000000000004
57,4.0,1.0,2.0,0.0,4547,0.0,0.0,0.0,7,314,4,0.0,-0.8660254037844384,-0.5000000000000004
41,6.0,1.0,2.0,0.0,231,0.0,0.0,0.0,7,352,2,1.0,-0.8660254037844384,-0.5000000000000004
46,0.0,1.0,1.0,0.0,22,1.0,0.0,0.0,7,414,4,0.0,-0.8660254037844384,-0.5000000000000004
58,5.0,1.0,1.0,0.0,225,0.0,0.0,0.0,7,122,6,0.0,-0.8660254037844384,-0.5000000000000004
35,4.0,1.0,2.0,0.0,416,0.0,0.0,0.0,7,163,4,0.0,-0.8660254037844384,-0.5000000000000004
61,3.0,1.0,2.0,0.0,746,0.0,0.0,0.0,7,108,4,0.0,-0.8660254037844384,-0.5000000000000004
33,9.0,2.0,1.0,0.0,1500,0.0,0.0,0.0,7,133,4,0.0,-0.8660254037844384,-0.5000000000000004
57,5.0,1.0,1.0,0.0,4490,0.0,0.0,0.0,7,101,2,0.0,-0.8660254037844384,-0.5000000000000004
51,5.0,1.0,1.0,0.0,0,0.0,0.0,0.0,7,131,4,0.0,-0.8660254037844384,-0.5000000000000004
46,9.0,1.0,1.0,0.0,2098,0.0,0.0,0.0,7,110,2,0.0,-0.8660254037844384,-0.5000000000000004
35,9.0,2.0,2.0,0.0,632,0.0,0.0,0.0,7,141,1,0.0,-0.8660254037844384,-0.5000000000000004
30,4.0,1.0,2.0,0.0,0,0.0,0.0,0.0,7,74,1,0.0,-0.8660254037844384,-0.5000000000000004
31,4.0,2.0,2.0,0.0,53,1.0,0.0,0.0,7,165,3,0.0,-0.8660254037844384,-0.5000000000000004
31,9.0,2.0,2.0,0.0,319,0.0,1.0,0.0,7,446,1,0.0,-0.8660254037844384,-0.5000000000000004
59,4.0,0.0,2.0,0.0,1002,0.0,0.0,0.0,7,201,2,0.0,-0.8660254037844384,-0.5000000000000004
48,4.0,2.0,2.0,0.0,399,0.0,1.0,0.0,7,126,1,0.0,-0.8660254037844384,-0.5000000000000004
50,9.0,1.0,1.0,0.0,3176,0.0,0.0,0.0,7,670,1,1.0,-0.8660254037844384,-0.5000000000000004
56,5.0,1.0,1.0,0.0,255,0.0,0.0,0.0,7,481,1,0.0,-0.8660254037844384,-0.5000000000000004
55,1.0,1.0,0.0,0.0,7303,1.0,0.0,0.0,7,166,3,0.0,-0.8660254037844384,-0.5000000000000004
46,9.0,0.0,1.0,0.0,-824,1.0,0.0,0.0,7,429,3,1.0,-0.8660254037844384,-0.5000000000000004
33,4.0,1.0,2.0,0.0,584,1.0,0.0,0.0,7,269,3,0.0,-0.8660254037844384,-0.5000000000000004
56,1.0,1.0,0.0,0.0,1214,0.0,1.0,0.0,7,105,1,0.0,-0.8660254037844384,-0.5000000000000004
31,4.0,1.0,2.0,0.0,676,0.0,0.0,0.0,7,1182,1,1.0,-0.8660254037844384,-0.5000000000000004
41,6.0,2.0,2.0,0.0,0,0.0,0.0,0.0,7,408,1,0.0,-0.8660254037844384,-0.5000000000000004
57,5.0,1.0,1.0,0.0,256,0.0,0.0,0.0,7,198,4,0.0,-0.8660254037844384,-0.5000000000000004
55,7.0,1.0,1.0,0.0,224,0.0,0.0,0.0,7,180,3,0.0,-0.8660254037844384,-0.5000000000000004
42,3.0,1.0,0.0,0.0,83,0.0,1.0,0.0,7,184,1,0.0,-0.8660254037844384,-0.5000000000000004
43,4.0,1.0,2.0,0.0,-334,1.0,0.0,0.0,7,291,1,0.0,-0.8660254037844384,-0.5000000000000004
52,4.0,0.0,2.0,0.0,-803,1.0,0.0,0.0,7,131,3,0.0,-0.8660254037844384,-0.5000000000000004
45,4.0,1.0,1.0,0.0,724,1.0,1.0,0.0,7,117,1,0.0,-0.8660254037844384,-0.5000000000000004
40,4.0,0.0,2.0,0.0,1038,0.0,0.0,0.0,7,162,5,0.0,-0.8660254037844384,-0.5000000000000004
34,4.0,1.0,2.0,0.0,2611,0.0,0.0,0.0,7,235,8,0.0,-0.8660254037844384,-0.5000000000000004
49,9.0,0.0,1.0,0.0,790,1.0,0.0,0.0,7,324,3,0.0,-0.8660254037844384,-0.5000000000000004
36,9.0,2.0,1.0,0.0,651,0.0,0.0,0.0,7,876,1,1.0,-0.8660254037844384,-0.5000000000000004
36,4.0,2.0,2.0,0.0,0,1.0,1.0,0.0,7,122,5,0.0,-0.8660254037844384,-0.5000000000000004
