age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,y,campaign_squared,quarter,season,march,many_contacts,long_call,duration_log
25,1.0,2.0,0.0,0.0,15,0.0,0.0,0.0,21,5.0,24,3,0.0,9,3,3,False,False,False,3.2188758248682006
25,7.0,1.0,1.0,0.0,1078,0.0,0.0,1.0,21,5.0,218,2,0.0,4,3,3,False,False,False,5.389071729816501
36,0.0,1.0,1.0,0.0,0,1.0,0.0,0.0,21,5.0,93,7,0.0,49,3,3,False,False,False,4.543294782270004
44,2.0,1.0,1.0,0.0,242,0.0,1.0,0.0,21,5.0,100,4,0.0,16,3,3,False,False,False,4.61512051684126
48,4.0,2.0,1.0,0.0,290,1.0,0.0,0.0,21,5.0,257,2,0.0,4,3,3,False,False,False,5.552959584921617
26,7.0,2.0,1.0,0.0,3,0.0,1.0,0.0,21,5.0,140,4,0.0,16,3,3,False,False,False,4.948759890378168
35,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,21,5.0,145,3,0.0,9,3,3,False,False,False,4.983606621708336
52,2.0,1.0,0.0,0.0,592,0.0,0.0,0.0,21,5.0,122,2,0.0,4,3,3,False,False,False,4.812184355372417
41,1.0,2.0,1.0,0.0,98,0.0,1.0,0.0,21,5.0,97,6,0.0,36,3,3,False,False,False,4.584967478670572
33,1.0,1.0,1.0,0.0,681,1.0,1.0,0.0,21,5.0,357,1,0.0,1,3,3,False,False,False,5.8805329864007
32,4.0,2.0,2.0,0.0,2551,1.0,0.0,0.0,21,5.0,638,3,1.0,9,3,3,False,False,True,6.459904454377535
59,3.0,1.0,0.0,0.0,-187,1.0,0.0,1.0,21,5.0,118,7,0.0,49,3,3,False,False,False,4.77912349311153
32,9.0,2.0,1.0,0.0,648,0.0,1.0,0.0,21,5.0,166,1,0.0,1,3,3,False,False,False,5.117993812416755
29,9.0,1.0,2.0,0.0,-14,0.0,0.0,0.0,21,5.0,203,2,0.0,4,3,3,False,False,False,5.318119993844216
35,0.0,2.0,1.0,0.0,-67,0.0,1.0,0.0,21,5.0,84,1,0.0,1,3,3,False,False,False,4.442651256490317
56,2.0,1.0,2.0,0.0,21,0.0,0.0,0.0,21,5.0,118,3,0.0,9,3,3,False,False,False,4.77912349311153
32,4.0,1.0,2.0,0.0,-360,1.0,0.0,0.0,21,5.0,176,4,0.0,16,3,3,False,False,False,5.176149732573829
35,0.0,1.0,1.0,0.0,2278,1.0,0.0,0.0,21,5.0,195,1,0.0,1,3,3,False,False,False,5.278114659230517
54,10.0,2.0,2.0,0.0,252,1.0,0.0,0.0,21,5.0,101,1,0.0,1,3,3,False,False,False,4.624972813284271
30,7.0,2.0,1.0,0.0,1824,1.0,0.0,0.0,21,5.0,153,2,0.0,4,3,3,False,False,False,5.0369526024136295
31,9.0,1.0,1.0,0.0,1951,1.0,0.0,0.0,21,5.0,519,2,0.0,4,3,3,False,False,True,6.253828811575473
42,7.0,2.0,1.0,0.0,182,0.0,1.0,0.0,21,5.0,394,2,0.0,4,3,3,False,False,False,5.978885764901122
50,5.0,0.0,0.0,0.0,2790,0.0,0.0,0.0,21,5.0,236,2,0.0,4,3,3,False,False,False,5.4680601411351315
53,2.0,1.0,2.0,0.0,624,0.0,1.0,0.0,21,5.0,180,4,0.0,16,3,3,False,False,False,5.198497031265826
38,4.0,1.0,2.0,0.0,1482,1.0,1.0,0.0,21,5.0,361,1,0.0,1,3,3,False,False,False,5.8916442118257715
34,0.0,1.0,1.0,0.0,-45,1.0,0.0,0.0,21,5.0,88,4,0.0,16,3,3,False,False,False,4.48863636973214
25,1.0,1.0,1.0,0.0,895,0.0,0.0,0.0,21,5.0,317,3,0.0,9,3,3,False,False,False,5.762051382780177
25,1.0,2.0,1.0,0.0,612,1.0,0.0,0.0,21,5.0,172,4,0.0,16,3,3,False,False,False,5.153291594497779
25,7.0,2.0,1.0,0.0,2311,0.0,1.0,0.0,21,5.0,1105,2,1.0,4,3,3,False,False,True,7.00850518208228
28,0.0,1.0,1.0,0.0,503,0.0,1.0,0.0,21,5.0,553,2,0.0,4,3,3,False,False,True,6.317164686747284
36,2.0,1.0,0.0,0.0,600,0.0,0.0,0.0,21,5.0,538,1,0.0,1,3,3,False,False,True,6.289715570908998
42,1.0,1.0,1.0,0.0,0,0.0,0.0,0.0,21,5.0,91,2,0.0,4,3,3,False,False,False,4.5217885770490405
31,1.0,2.0,1.0,0.0,324,1.0,0.0,0.0,21,5.0,167,4,0.0,16,3,3,False,False,False,5.123963979403259
51,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,21,5.0,130,1,0.0,1,3,3,False,False,False,4.875197323201151
53,9.0,1.0,0.0,0.0,0,0.0,0.0,0.0,21,5.0,96,1,0.0,1,3,3,False,False,False,4.574710978503383
46,0.0,0.0,1.0,0.0,289,0.0,1.0,0.0,21,5.0,76,3,0.0,9,3,3,False,False,False,4.343805421853684
29,7.0,2.0,1.0,0.0,27,1.0,0.0,0.0,21,5.0,554,2,0.0,4,3,3,False,False,True,6.318968113746434
38,4.0,2.0,2.0,0.0,2357,1.0,0.0,0.0,21,5.0,184,1,0.0,1,3,3,False,False,False,5.220355825078324
32,7.0,2.0,0.0,0.0,1806,0.0,1.0,0.0,21,5.0,126,4,0.0,16,3,3,False,False,False,4.844187086458591
34,0.0,1.0,1.0,0.0,159,1.0,0.0,0.0,21,5.0,124,1,0.0,1,3,3,False,False,False,4.8283137373023015
28,9.0,1.0,2.0,0.0,739,1.0,0.0,0.0,21,5.0,316,1,0.0,1,3,3,False,False,False,5.75890177387728
39,9.0,1.0,1.0,0.0,1048,0.0,1.0,0.0,21,5.0,405,1,0.0,1,3,3,False,False,False,6.0063531596017325
29,9.0,2.0,2.0,0.0,-229,1.0,0.0,0.0,21,5.0,416,4,0.0,16,3,3,False,False,False,6.0330862217988015
31,1.0,2.0,1.0,0.0,-64,0.0,0.0,0.0,21,5.0,37,1,0.0,1,3,3,False,False,False,3.6375861597263857
36,1.0,0.0,1.0,0.0,-158,1.0,0.0,0.0,21,5.0,42,6,0.0,36,3,3,False,False,False,3.7612001156935624
42,1.0,1.0,1.0,0.0,156,0.0,0.0,0.0,21,5.0,455,4,0.0,16,3,3,False,False,False,6.1224928095143865
31,3.0,1.0,1.0,0.0,0,1.0,0.0,0.0,21,5.0,171,1,0.0,1,3,3,False,False,False,5.147494476813453
55,9.0,1.0,2.0,0.0,647,1.0,0.0,0.0,21,5.0,150,4,0.0,16,3,3,False,False,False,5.017279836814924
31,0.0,1.0,1.0,0.0,774,1.0,1.0,0.0,21,5.0,93,1,0.0,1,3,3,False,False,False,4.543294782270004
46,9.0,1.0,1.0,0.0,399,0.0,0.0,0.0,21,5.0,156,1,0.0,1,3,3,False,False,False,5.056245805348308
38,1.0,1.0,0.0,0.0,2469,1.0,0.0,0.0,21,5.0,66,1,0.0,1,3,3,False,False,False,4.204692619390966
33,9.0,1.0,1.0,0.0,3071,1.0,1.0,0.0,21,5.0,323,1,0.0,1,3,3,False,False,False,5.780743515792329
35,4.0,1.0,2.0,0.0,1582,0.0,0.0,1.0,21,5.0,37,1,0.0,1,3,3,False,False,False,3.6375861597263857
37,0.0,0.0,2.0,0.0,-65,0.0,0.0,0.0,21,5.0,226,1,0.0,1,3,3,False,False,False,5.424950017481403
44,4.0,0.0,2.0,0.0,-90,1.0,0.0,0.0,21,5.0,472,1,0.0,1,3,3,False,False,False,6.159095388491933
31,4.0,2.0,2.0,0.0,5691,1.0,0.0,0.0,21,5.0,357,1,0.0,1,3,3,False,False,False,5.8805329864007
37,0.0,2.0,1.0,0.0,862,0.0,0.0,0.0,21,5.0,152,2,0.0,4,3,3,False,False,False,5.030437921392435
29,1.0,1.0,0.0,0.0,5,1.0,1.0,1.0,21,5.0,53,1,0.0,1,3,3,False,False,False,3.9889840465642745
34,4.0,1.0,2.0,0.0,13,1.0,0.0,0.0,21,5.0,47,1,0.0,1,3,3,False,False,False,3.871201010907891
42,1.0,1.0,0.0,0.0,401,1.0,0.0,0.0,21,5.0,581,4,0.0,16,3,3,False,False,True,6.366470447731438
25,10.0,2.0,1.0,0.0,-230,1.0,0.0,0.0,21,5.0,113,1,0.0,1,3,3,False,False,False,4.736198448394496
37,9.0,0.0,1.0,0.0,79,0.0,0.0,0.0,21,5.0,191,1,0.0,1,3,3,False,False,False,5.2574953720277815
37,4.0,1.0,2.0,0.0,-1884,1.0,0.0,0.0,21,5.0,193,1,0.0,1,3,3,False,False,False,5.267858159063328
39,1.0,1.0,1.0,0.0,230,1.0,1.0,0.0,21,5.0,38,1,0.0,1,3,3,False,False,False,3.6635616461296463
41,9.0,1.0,1.0,0.0,525,1.0,0.0,0.0,21,5.0,108,1,0.0,1,3,3,False,False,False,4.6913478822291435
33,10.0,1.0,1.0,0.0,-12,0.0,1.0,0.0,21,5.0,77,2,0.0,4,3,3,False,False,False,4.356708826689592
30,1.0,1.0,1.0,0.0,658,1.0,1.0,0.0,21,5.0,212,1,0.0,1,3,3,False,False,False,5.3612921657094255
37,3.0,1.0,1.0,0.0,167,1.0,0.0,0.0,21,5.0,225,3,0.0,9,3,3,False,False,False,5.420534999272286
29,4.0,2.0,2.0,0.0,3357,0.0,0.0,0.0,21,5.0,120,3,0.0,9,3,3,False,False,False,4.795790545596741
35,9.0,0.0,1.0,0.0,103,1.0,0.0,0.0,21,5.0,304,1,0.0,1,3,3,False,False,False,5.720311776607412
27,1.0,2.0,2.0,0.0,1372,0.0,0.0,0.0,21,5.0,230,1,0.0,1,3,3,False,False,False,5.442417710521793
30,7.0,2.0,1.0,0.0,-114,1.0,0.0,0.0,21,5.0,396,2,0.0,4,3,3,False,False,False,5.983936280687191
33,4.0,1.0,2.0,0.0,78,1.0,0.0,0.0,21,5.0,856,1,0.0,1,3,3,False,False,True,6.75343791859778
56,1.0,1.0,0.0,0.0,826,1.0,0.0,0.0,21,5.0,853,1,0.0,1,3,3,False,False,True,6.74993119378857
32,4.0,2.0,2.0,0.0,14,0.0,1.0,0.0,21,5.0,53,1,0.0,1,3,3,False,False,False,3.9889840465642745
27,10.0,2.0,1.0,0.0,0,1.0,0.0,0.0,21,5.0,53,6,0.0,36,3,3,False,False,False,3.9889840465642745
28,4.0,1.0,2.0,0.0,250,1.0,0.0,0.0,21,5.0,475,4,0.0,16,3,3,False,False,False,6.16541785423142
35,9.0,1.0,1.0,0.0,-360,1.0,0.0,0.0,21,5.0,169,1,0.0,1,3,3,False,False,False,5.135798437050262
32,0.0,1.0,1.0,0.0,0,1.0,0.0,0.0,21,5.0,229,1,0.0,1,3,3,False,False,False,5.438079308923196
33,2.0,1.0,1.0,0.0,1034,1.0,0.0,0.0,21,5.0,141,6,0.0,36,3,3,False,False,False,4.955827057601261
30,9.0,0.0,1.0,0.0,0,0.0,0.0,0.0,21,5.0,101,1,0.0,1,3,3,False,False,False,4.624972813284271
31,7.0,1.0,1.0,0.0,0,1.0,1.0,0.0,21,5.0,270,4,0.0,16,3,3,False,False,False,5.602118820879701
44,4.0,1.0,2.0,0.0,1590,1.0,1.0,0.0,21,5.0,54,8,0.0,64,3,3,False,False,False,4.007333185232471
57,10.0,0.0,1.0,0.0,753,0.0,0.0,0.0,21,5.0,730,8,0.0,64,3,3,False,False,True,6.594413459749778
38,10.0,0.0,1.0,0.0,189,1.0,1.0,0.0,21,5.0,105,2,0.0,4,3,3,False,False,False,4.663439094112067
38,4.0,1.0,2.0,0.0,-558,1.0,0.0,0.0,21,5.0,533,1,0.0,1,3,3,False,False,True,6.280395838960195
27,0.0,2.0,1.0,0.0,15,0.0,1.0,0.0,21,5.0,177,1,0.0,1,3,3,False,False,False,5.181783550292085
34,0.0,2.0,1.0,0.0,181,1.0,0.0,0.0,21,5.0,296,1,0.0,1,3,3,False,False,False,5.6937321388027
28,9.0,0.0,2.0,0.0,47,0.0,0.0,0.0,21,5.0,304,3,0.0,9,3,3,False,False,False,5.720311776607412
56,5.0,0.0,2.0,0.0,158,0.0,1.0,0.0,21,5.0,854,1,1.0,1,3,3,False,False,True,6.75110146893676
37,3.0,1.0,2.0,0.0,0,1.0,0.0,0.0,21,5.0,97,2,0.0,4,3,3,False,False,False,4.584967478670572
49,0.0,2.0,1.0,0.0,-412,1.0,0.0,0.0,21,5.0,31,1,0.0,1,3,3,False,False,False,3.4657359027997265
44,1.0,1.0,1.0,0.0,0,1.0,0.0,0.0,21,5.0,90,1,0.0,1,3,3,False,False,False,4.51085950651685
35,6.0,2.0,2.0,0.0,577,1.0,0.0,0.0,21,5.0,90,1,0.0,1,3,3,False,False,False,4.51085950651685
60,5.0,0.0,2.0,0.0,380,0.0,0.0,0.0,21,5.0,219,1,0.0,1,3,3,False,False,False,5.393627546352362
50,3.0,0.0,0.0,0.0,120,1.0,0.0,0.0,21,5.0,99,1,0.0,1,3,3,False,False,False,4.605170185988092
43,4.0,0.0,2.0,0.0,0,1.0,0.0,0.0,21,5.0,111,1,0.0,1,3,3,False,False,False,4.718498871295094
34,1.0,2.0,0.0,0.0,0,1.0,1.0,0.0,21,5.0,100,2,0.0,4,3,3,False,False,False,4.61512051684126
59,6.0,0.0,2.0,0.0,2979,1.0,0.0,0.0,21,5.0,118,3,0.0,9,3,3,False,False,False,4.77912349311153
57,4.0,1.0,2.0,0.0,2770,0.0,1.0,1.0,21,5.0,158,1,0.0,1,3,3,False,False,False,5.0689042022202315
37,0.0,1.0,2.0,0.0,0,1.0,0.0,0.0,21,5.0,115,1,0.0,1,3,3,False,False,False,4.7535901911063645
44,1.0,1.0,0.0,0.0,2470,0.0,0.0,1.0,21,5.0,19,1,0.0,1,3,3,False,False,False,2.995732273553991
30,4.0,1.0,2.0,0.0,692,1.0,1.0,0.0,21,5.0,336,4,0.0,16,3,3,False,False,False,5.820082930352362
56,3.0,1.0,1.0,0.0,619,1.0,0.0,1.0,21,5.0,65,1,0.0,1,3,3,False,False,False,4.189654742026425
28,6.0,2.0,2.0,0.0,0,1.0,0.0,0.0,21,5.0,479,1,0.0,1,3,3,False,False,False,6.173786103901937
25,7.0,2.0,1.0,0.0,64,0.0,0.0,0.0,21,5.0,71,11,0.0,121,3,3,False,True,False,4.276666119016055
49,9.0,1.0,1.0,0.0,0,1.0,1.0,0.0,21,5.0,95,1,0.0,1,3,3,False,False,False,4.564348191467836
34,1.0,1.0,1.0,0.0,130,0.0,1.0,0.0,21,5.0,156,1,0.0,1,3,3,False,False,False,5.056245805348308
42,9.0,2.0,1.0,0.0,417,0.0,0.0,0.0,21,5.0,177,1,0.0,1,3,3,False,False,False,5.181783550292085
38,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,21,5.0,93,1,0.0,1,3,3,False,False,False,4.543294782270004
38,4.0,2.0,2.0,0.0,-145,1.0,0.0,0.0,21,5.0,54,2,0.0,4,3,3,False,False,False,4.007333185232471
35,8.0,2.0,1.0,0.0,-86,1.0,0.0,0.0,21,5.0,369,1,0.0,1,3,3,False,False,False,5.91350300563827
49,4.0,1.0,2.0,1.0,-6847,0.0,1.0,0.0,21,5.0,206,1,0.0,1,3,3,False,False,False,5.332718793265369
43,0.0,2.0,1.0,0.0,375,0.0,1.0,0.0,21,5.0,163,4,0.0,16,3,3,False,False,False,5.099866427824199
34,9.0,2.0,1.0,0.0,5731,1.0,0.0,0.0,21,5.0,101,3,0.0,9,3,3,False,False,False,4.624972813284271
27,0.0,2.0,1.0,0.0,-34,0.0,1.0,0.0,21,5.0,171,2,0.0,4,3,3,False,False,False,5.147494476813453
31,1.0,1.0,0.0,0.0,-537,1.0,1.0,0.0,21,5.0,1039,7,1.0,49,3,3,False,False,True,6.946975992135418
32,4.0,1.0,2.0,0.0,71,1.0,0.0,0.0,21,5.0,221,8,0.0,64,3,3,False,False,False,5.402677381872279
27,4.0,2.0,2.0,0.0,831,1.0,0.0,0.0,21,5.0,369,1,0.0,1,3,3,False,False,False,5.91350300563827
44,4.0,0.0,2.0,0.0,2422,1.0,0.0,0.0,21,5.0,141,2,0.0,4,3,3,False,False,False,4.955827057601261
29,1.0,2.0,1.0,0.0,-20,0.0,1.0,0.0,21,5.0,574,1,1.0,1,3,3,False,False,True,6.354370040797351
27,6.0,2.0,2.0,0.0,202,1.0,0.0,0.0,21,5.0,678,1,0.0,1,3,3,False,False,True,6.520621127558696
47,9.0,1.0,1.0,0.0,1981,1.0,0.0,0.0,21,5.0,919,2,1.0,4,3,3,False,False,True,6.824373670043086
47,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,21,5.0,71,1,0.0,1,3,3,False,False,False,4.276666119016055
56,5.0,1.0,1.0,0.0,334,0.0,0.0,0.0,21,5.0,101,1,0.0,1,3,3,False,False,False,4.624972813284271
36,9.0,2.0,1.0,0.0,279,1.0,0.0,0.0,21,5.0,171,1,0.0,1,3,3,False,False,False,5.147494476813453
29,4.0,2.0,2.0,0.0,107,1.0,0.0,0.0,21,5.0,149,1,0.0,1,3,3,False,False,False,5.0106352940962555
35,1.0,1.0,1.0,0.0,0,0.0,1.0,0.0,21,5.0,72,4,0.0,16,3,3,False,False,False,4.290459441148391
36,4.0,1.0,1.0,0.0,-267,0.0,0.0,0.0,21,5.0,368,2,0.0,4,3,3,False,False,False,5.910796644040527
40,4.0,1.0,2.0,0.0,-65,0.0,1.0,0.0,21,5.0,65,2,0.0,4,3,3,False,False,False,4.189654742026425
58,9.0,1.0,1.0,0.0,471,1.0,1.0,1.0,21,5.0,61,1,0.0,1,3,3,False,False,False,4.127134385045092
34,6.0,1.0,2.0,0.0,865,1.0,0.0,0.0,21,5.0,51,7,0.0,49,3,3,False,False,False,3.9512437185814275
50,10.0,1.0,1.0,0.0,49,1.0,0.0,0.0,21,5.0,237,1,0.0,1,3,3,False,False,False,5.472270673671475
32,7.0,1.0,0.0,0.0,228,1.0,0.0,0.0,21,5.0,1017,6,1.0,36,3,3,False,False,True,6.925595197110468
50,9.0,1.0,1.0,0.0,-70,1.0,1.0,0.0,21,5.0,357,1,0.0,1,3,3,False,False,False,5.8805329864007
40,0.0,2.0,2.0,0.0,1005,1.0,0.0,0.0,21,5.0,449,1,0.0,1,3,3,False,False,False,6.1092475827643655
33,9.0,1.0,2.0,0.0,75,0.0,0.0,0.0,21,5.0,204,4,0.0,16,3,3,False,False,False,5.3230099791384085
49,4.0,0.0,2.0,0.0,351,1.0,0.0,0.0,21,5.0,356,2,0.0,4,3,3,False,False,False,5.877735781779639
32,0.0,2.0,1.0,0.0,64,1.0,0.0,0.0,21,5.0,204,3,0.0,9,3,3,False,False,False,5.3230099791384085
47,7.0,1.0,1.0,0.0,2,0.0,1.0,0.0,21,5.0,71,15,0.0,225,3,3,False,True,False,4.276666119016055
44,9.0,0.0,1.0,0.0,316,1.0,0.0,0.0,21,5.0,163,3,0.0,9,3,3,False,False,False,5.099866427824199
58,3.0,1.0,2.0,0.0,0,1.0,0.0,0.0,21,5.0,111,1,0.0,1,3,3,False,False,False,4.718498871295094
37,4.0,1.0,2.0,0.0,1893,0.0,1.0,0.0,21,5.0,353,2,0.0,4,3,3,False,False,False,5.869296913133774
39,4.0,1.0,2.0,0.0,1423,1.0,0.0,1.0,21,5.0,733,3,1.0,9,3,3,False,False,True,6.598509028614515
58,0.0,1.0,1.0,0.0,1455,1.0,0.0,0.0,21,5.0,119,1,0.0,1,3,3,False,False,False,4.787491742782046
51,6.0,1.0,1.0,0.0,44,1.0,1.0,1.0,21,5.0,79,1,0.0,1,3,3,False,False,False,4.382026634673881
32,1.0,0.0,1.0,0.0,-289,1.0,1.0,0.0,21,5.0,808,5,0.0,25,3,3,False,False,True,6.695798917058491
49,6.0,1.0,2.0,0.0,503,1.0,0.0,0.0,21,5.0,507,1,0.0,1,3,3,False,False,True,6.230481447578482
52,1.0,0.0,0.0,0.0,29,1.0,0.0,0.0,21,5.0,245,1,0.0,1,3,3,False,False,False,5.5053315359323625
51,4.0,1.0,2.0,0.0,2455,1.0,0.0,0.0,21,5.0,553,1,1.0,1,3,3,False,False,True,6.317164686747284
40,1.0,1.0,0.0,0.0,0,1.0,0.0,0.0,21,5.0,1080,4,1.0,16,3,3,False,False,True,6.985641817639208
25,9.0,2.0,1.0,0.0,2157,1.0,0.0,0.0,21,5.0,339,1,0.0,1,3,3,False,False,False,5.8289456176102075
54,9.0,0.0,1.0,0.0,859,0.0,1.0,0.0,21,5.0,710,1,1.0,1,3,3,False,False,True,6.566672429803241
44,7.0,2.0,1.0,0.0,5,0.0,0.0,0.0,21,5.0,333,2,0.0,4,3,3,False,False,False,5.811140992976701
26,0.0,2.0,2.0,0.0,1100,1.0,0.0,0.0,21,5.0,240,1,0.0,1,3,3,False,False,False,5.484796933490655
46,4.0,2.0,2.0,0.0,2154,1.0,0.0,0.0,21,5.0,87,4,0.0,16,3,3,False,False,False,4.477336814478207
32,7.0,1.0,1.0,0.0,2196,1.0,0.0,0.0,21,5.0,1156,1,0.0,1,3,3,False,False,True,7.053585727193677
48,4.0,2.0,2.0,0.0,414,0.0,0.0,0.0,21,5.0,761,2,0.0,4,3,3,False,False,True,6.635946555686647
26,1.0,1.0,1.0,0.0,622,1.0,0.0,0.0,21,5.0,471,2,0.0,4,3,3,False,False,False,6.156978985585555
32,9.0,1.0,1.0,0.0,-796,1.0,1.0,0.0,21,5.0,80,3,0.0,9,3,3,False,False,False,4.394449154672439
25,10.0,2.0,2.0,0.0,2783,0.0,0.0,0.0,21,5.0,137,3,0.0,9,3,3,False,False,False,4.927253685157205
45,4.0,1.0,2.0,0.0,210,1.0,0.0,0.0,21,5.0,623,1,0.0,1,3,3,False,False,True,6.436150368369428
30,4.0,1.0,2.0,0.0,1185,1.0,0.0,0.0,21,5.0,881,4,0.0,16,3,3,False,False,True,6.782192056006791
29,9.0,1.0,0.0,0.0,95,1.0,0.0,0.0,21,5.0,255,1,0.0,1,3,3,False,False,False,5.545177444479562
47,7.0,1.0,1.0,0.0,1123,0.0,1.0,0.0,21,5.0,251,5,0.0,25,3,3,False,False,False,5.529429087511423
31,1.0,1.0,1.0,0.0,-498,1.0,0.0,0.0,21,5.0,357,1,0.0,1,3,3,False,False,False,5.8805329864007
43,0.0,1.0,1.0,0.0,3215,1.0,0.0,0.0,21,5.0,228,3,0.0,9,3,3,False,False,False,5.43372200355424
56,4.0,1.0,2.0,0.0,217,0.0,1.0,0.0,21,5.0,121,2,0.0,4,3,3,False,False,False,4.804021044733257
50,4.0,1.0,2.0,0.0,776,1.0,1.0,0.0,21,5.0,200,2,0.0,4,3,3,False,False,False,5.303304908059076
28,1.0,1.0,0.0,1.0,-124,1.0,0.0,0.0,21,5.0,116,3,0.0,9,3,3,False,False,False,4.762173934797756
31,2.0,2.0,1.0,0.0,131,1.0,0.0,0.0,21,5.0,157,1,0.0,1,3,3,False,False,False,5.062595033026967
32,4.0,0.0,2.0,0.0,1486,1.0,0.0,0.0,21,5.0,151,2,0.0,4,3,3,False,False,False,5.0238805208462765
33,7.0,1.0,1.0,0.0,70,1.0,0.0,0.0,21,5.0,333,3,0.0,9,3,3,False,False,False,5.811140992976701
60,5.0,1.0,2.0,0.0,161,1.0,0.0,0.0,21,5.0,153,3,0.0,9,3,3,False,False,False,5.0369526024136295
33,1.0,1.0,1.0,0.0,327,1.0,0.0,0.0,21,5.0,81,1,0.0,1,3,3,False,False,False,4.406719247264253
27,0.0,1.0,1.0,0.0,436,1.0,0.0,0.0,21,5.0,410,1,0.0,1,3,3,False,False,False,6.018593214496234
43,0.0,1.0,1.0,0.0,1625,1.0,1.0,0.0,21,5.0,56,1,0.0,1,3,3,False,False,False,4.04305126783455
33,9.0,2.0,2.0,0.0,119,0.0,1.0,0.0,21,5.0,202,3,0.0,9,3,3,False,False,False,5.313205979041787
28,6.0,2.0,2.0,0.0,222,0.0,1.0,0.0,21,5.0,125,1,0.0,1,3,3,False,False,False,4.836281906951478
35,1.0,1.0,1.0,0.0,187,0.0,1.0,0.0,21,5.0,178,1,0.0,1,3,3,False,False,False,5.187385805840755
26,4.0,2.0,1.0,0.0,609,1.0,0.0,0.0,21,5.0,594,1,0.0,1,3,3,False,False,True,6.38856140554563
42,9.0,0.0,1.0,0.0,1858,0.0,0.0,0.0,21,5.0,61,1,0.0,1,3,3,False,False,False,4.127134385045092
40,1.0,1.0,0.0,0.0,177,1.0,1.0,1.0,21,5.0,742,4,0.0,16,3,3,False,False,True,6.610696044717759
56,7.0,1.0,0.0,0.0,486,0.0,1.0,1.0,21,5.0,1877,1,1.0,1,3,3,False,False,True,7.537962659768208
53,9.0,1.0,1.0,0.0,237,1.0,0.0,1.0,21,5.0,18,1,0.0,1,3,3,False,False,False,2.9444389791664403
45,1.0,2.0,0.0,0.0,695,1.0,0.0,0.0,21,5.0,167,1,0.0,1,3,3,False,False,False,5.123963979403259
57,7.0,1.0,1.0,0.0,4,0.0,0.0,0.0,21,5.0,84,1,0.0,1,3,3,False,False,False,4.442651256490317
53,4.0,0.0,1.0,0.0,28,1.0,0.0,0.0,21,5.0,142,1,0.0,1,3,3,False,False,False,4.962844630259907
35,4.0,1.0,2.0,0.0,0,1.0,0.0,0.0,21,5.0,295,3,0.0,9,3,3,False,False,False,5.69035945432406
51,4.0,1.0,2.0,0.0,2704,1.0,0.0,1.0,21,5.0,443,1,0.0,1,3,3,False,False,False,6.095824562432225
31,1.0,1.0,1.0,0.0,799,1.0,0.0,0.0,21,5.0,181,1,0.0,1,3,3,False,False,False,5.204006687076795
38,1.0,2.0,1.0,0.0,0,1.0,0.0,0.0,21,5.0,292,8,0.0,64,3,3,False,False,False,5.680172609017068
47,1.0,1.0,1.0,0.0,0,1.0,0.0,0.0,21,5.0,676,1,0.0,1,3,3,False,False,True,6.517671272912275
46,3.0,1.0,0.0,0.0,19,1.0,0.0,1.0,21,5.0,171,1,0.0,1,3,3,False,False,False,5.147494476813453
26,1.0,2.0,1.0,0.0,188,1.0,1.0,0.0,21,5.0,46,1,0.0,1,3,3,False,False,False,3.8501476017100584
48,9.0,1.0,1.0,0.0,0,1.0,0.0,0.0,21,5.0,112,1,0.0,1,3,3,False,False,False,4.727387818712341
28,10.0,1.0,1.0,0.0,-353,0.0,1.0,0.0,21,5.0,299,1,0.0,1,3,3,False,False,False,5.703782474656201
31,0.0,0.0,1.0,0.0,1890,1.0,0.0,0.0,21,5.0,588,1,0.0,1,3,3,False,False,True,6.3784261836515865
59,4.0,1.0,2.0,0.0,5865,1.0,0.0,0.0,21,5.0,250,1,0.0,1,3,3,False,False,False,5.5254529391317835
34,7.0,1.0,1.0,0.0,382,1.0,1.0,0.0,21,5.0,149,7,0.0,49,3,3,False,False,False,5.0106352940962555
27,1.0,1.0,0.0,0.0,2591,1.0,0.0,0.0,21,5.0,129,2,0.0,4,3,3,False,False,False,4.867534450455582
54,3.0,0.0,1.0,1.0,34,0.0,0.0,0.0,21,5.0,208,3,0.0,9,3,3,False,False,False,5.342334251964811
35,4.0,1.0,2.0,0.0,2123,1.0,0.0,0.0,21,5.0,249,3,0.0,9,3,3,False,False,False,5.521460917862246
56,5.0,1.0,0.0,0.0,340,1.0,0.0,0.0,21,5.0,1220,1,0.0,1,3,3,False,False,True,7.107425474110705
50,1.0,0.0,0.0,0.0,-19,1.0,0.0,0.0,21,5.0,407,11,0.0,121,3,3,False,True,False,6.0112671744041615
26,3.0,2.0,0.0,1.0,-1006,1.0,1.0,0.0,21,5.0,222,1,0.0,1,3,3,False,False,False,5.407171771460119
57,5.0,1.0,0.0,0.0,4,0.0,0.0,0.0,21,5.0,50,5,0.0,25,3,3,False,False,False,3.9318256327243257
40,1.0,1.0,1.0,0.0,-60,1.0,0.0,0.0,21,5.0,250,1,0.0,1,3,3,False,False,False,5.5254529391317835
26,2.0,2.0,2.0,0.0,81,0.0,0.0,0.0,21,5.0,262,3,0.0,9,3,3,False,False,False,5.572154032177765
